N,compute_latency_proxy,conservative_high_N_gate,contact_failure_rate,contact_feasibility_penalty,deployment_gate,energy_evaluations,energy_utility_rank_correlation,exact_expected_utility,exact_law_abs_error,gate_selected_N,high_n_regret,invalid_action_rate,jerk_smoothness_penalty,learned_model,low_energy_tail_contact_failure_rate,low_energy_tail_invalid_rate,low_energy_tail_real_utility,low_energy_tail_support_distance,marginal_utility_per_added_candidate,mc_ci_high,mc_ci_low,mc_mean_utility,model,oracle_minus_energy_gap,recovery_ge_95,repair_recovery_ratio,repair_recovery_ratio_reported,requested_N,seed,selected_energy,selected_real_utility,selected_score,success_rate,support_distance,support_distance_reduced,tail_rank_correlation,tail_rank_improved,task,utility_not_degraded,is_repair_model,source_repair_model
64,64.0,0,0.0007945814498411875,0.0007945814498411875,stop_early,64,0.9898089955103113,1.642033828365743,0.0011096318668808447,64,0.007597348080093713,0.0006202183725471226,0.06863243344676062,pytorch_mlp_ibc_ebm,0.0011419473129891838,0.0,1.6271306091461797,0.052759598275408555,0.0010568427527920185,1.6480427982199777,1.63824412224527,1.6431434602326238,calibrated_support_penalized_torch,0.007597348080093713,0,0.919082675499407,0.919082675499407,64,1,-1.3931356143723046,1.642033828365743,1.3931356143723046,0.9993797815491686,0.04470446735440392,1,0.7829212454212454,1,multimodal,1,1,
128,128.0,0,0.0005091412312221552,0.0005091412312221552,stop_early,128,0.9898089955103113,1.6622733387692452,0.000184803197627037,128,0.005816801238309077,1.5464612906245352e-05,0.05068836992696231,pytorch_mlp_ibc_ebm,0.0011419473129891838,0.0,1.6271306091461797,0.052759598275408555,0.0003162423500547226,1.6653979131403895,1.6587791580028468,1.6620885355716182,calibrated_support_penalized_torch,0.005816801238309077,0,0.9218716006366441,0.9218716006366441,128,1,-1.4469368261737388,1.6622733387692452,1.4469368261737388,0.9999845353870938,0.03482510110852716,1,0.7829212454212454,1,multimodal,1,1,
256,256.0,0,0.0002009233131116941,0.0002009233131116941,stop_early,256,0.9898089955103113,1.6749075630979318,0.0015237513761028332,256,0.004154058733382149,5.351469300470103e-09,0.03798647811040362,pytorch_mlp_ibc_ebm,0.0011419473129891838,0.0,1.6271306091461797,0.052759598275408555,9.870487756786367e-05,1.6783688988631396,1.6744937300849296,1.6764313144740346,calibrated_support_penalized_torch,0.004154058733382149,0,0.9366350736399022,0.9366350736399022,256,1,-1.4903562212619106,1.6749075630979318,1.4903562212619106,0.9999999946485307,0.026965450355095687,1,0.7829212454212454,1,multimodal,1,1,
512,512.0,0,8.375386161301143e-05,8.375386161301143e-05,stop_early,512,0.9898089955103113,1.6823977924616431,0.0004104638049724496,512,0.0030360226059593654,3.2202323387463915e-16,0.03435163504956669,pytorch_mlp_ibc_ebm,0.0011419473129891838,0.0,1.6271306091461797,0.052759598275408555,2.9258708451997475e-05,1.6840669713018876,1.6815495412313435,1.6828082562666156,calibrated_support_penalized_torch,0.0030360226059593654,0,0.9494276516801978,0.9494276516801978,512,1,-1.5265780991808042,1.6823977924616431,1.5265780991808042,0.9999999999999997,0.01969422122155031,1,0.7829212454212454,1,multimodal,1,1,
1,1.0,0,0.17483760230131928,0.17483760230131928,stop_early,1,0.9960615651338641,0.40547066685043837,0.06250348919986021,1,-3.885780586188048e-16,0.20963541666666677,0.1889980951281484,pytorch_mlp_ibc_ebm,0.17483760230131926,0.20963541666666666,0.40547066685043803,0.4338037033734851,3.3306690738754696e-16,0.5788323626290106,0.3571159494715866,0.4679741560502986,oracle_value_shaped_upper,-3.885780586188048e-16,1,1.0,1.0,1,1,0.21360188857160484,0.40547066685043837,-0.21360188857160484,0.41536458333333387,0.43380370337348517,1,0.9960615651338641,1,multimodal,1,1,
2,2.0,0,0.03535302265992074,0.03535302265992074,stop_early,2,0.9960615651338641,0.9501768000177343,0.02953023795824483,2,0.0015775997424001265,0.04981486002604178,0.1574335779094217,pytorch_mlp_ibc_ebm,0.0021018957926025855,0.009114583333333334,1.1861192391068414,0.1846728512211916,0.544706133167296,1.0506410060042506,0.9087730699477077,0.9797070379759791,oracle_value_shaped_upper,0.0015775997424001265,1,0.9959027716398122,0.9959027716398122,2,1,-0.6517080637574744,0.9501768000177343,0.6517080637574744,0.6562754313151047,0.26374293278201366,1,0.982411195816372,1,multimodal,1,1,
4,4.0,0,0.0031217679144619143,0.0031217679144619143,stop_early,4,0.9960615651338641,1.2789110763647575,0.02160186043500434,4,0.0028247971165697994,0.008239833618669487,0.11723576453425702,pytorch_mlp_ibc_ebm,0.001387139288068417,0.0078125,1.434338851105144,0.12233379627559056,0.16436713817351162,1.2975869414592835,1.2170314904002228,1.2573092159297532,oracle_value_shaped_upper,0.0028247971165697994,1,0.992987799965586,0.992987799965586,4,1,-1.1115363353900605,1.2789110763647575,1.1115363353900605,0.8786979711817203,0.16274476169397972,1,0.9682083093147061,1,multimodal,1,1,
8,8.0,0,0.0010421155140761184,0.0010421155140761184,stop_early,8,0.9960615651338641,1.4592795805532353,0.0164336732571575,8,0.0031581011061874165,0.0035032520325346374,0.09076799741177752,pytorch_mlp_ibc_ebm,0.00048331314076606067,0.0,1.5528468113781606,0.08729287703882928,0.04509212604711943,1.4971135181063433,1.4543129895144422,1.4757132538103928,oracle_value_shaped_upper,0.0031581011061874165,1,0.9863285661625252,0.9863285661625252,8,1,-1.3409494583651773,1.4592795805532353,1.3409494583651773,0.98264949449096,0.11257243904444106,1,0.9460434582101294,1,multimodal,1,1,
16,16.0,0,0.0005169968605450872,0.0005169968605450872,stop_early,16,0.9960615651338641,1.5602690350229502,0.004081358709163263,16,0.002781494596761025,0.000880929704789862,0.06866878120324305,pytorch_mlp_ibc_ebm,0.00011877615430829385,0.0,1.6123864500312877,0.06488862902267865,0.012623681808714371,1.5772944663880577,1.5514063210761693,1.5643503937321135,oracle_value_shaped_upper,0.002781494596761025,1,0.9819377841082664,0.9819377841082664,16,1,-1.4731052326111596,1.5602690350229502,1.4731052326111596,0.9989017815479786,0.08232138363527543,1,0.9226804123711341,1,multimodal,1,1,
32,32.0,0,0.00025376624819815484,0.00025376624819815484,stop_early,32,0.9960615651338641,1.6162591123644943,0.0006667663990933548,32,0.0020694284513800287,3.944829691727003e-05,0.04945189602694906,pytorch_mlp_ibc_ebm,8.333897963757833e-05,0.0,1.632686806844604,0.057759052541844505,0.0034993798338465026,1.6226260321112773,1.6085586598195245,1.615592345965401,oracle_value_shaped_upper,0.0020694284513800287,1,0.9832064543872485,0.9832064543872485,32,1,-1.5515572246682046,1.6162591123644943,1.5515572246682046,0.9999604885729013,0.06227072418557657,1,0.9625915750915751,1,multimodal,1,1,
64,64.0,0,0.00011455984454244325,0.00011455984454244325,stop_early,64,0.9960615651338641,1.6484033665584896,0.0003067555957565471,64,0.0012278098873470533,5.1228226933184536e-08,0.03486223529851215,pytorch_mlp_ibc_ebm,8.333897963757833e-05,0.0,1.632686806844604,0.057759052541844505,0.001004507943562355,1.6528868325833412,1.644533411725151,1.6487101221542462,oracle_value_shaped_upper,0.0012278098873470533,1,0.9869229249427424,0.9869229249427424,64,1,-1.5999311700489156,1.6484033665584896,1.5999311700489156,0.9999999487717666,0.048107716991523816,1,0.9625915750915751,1,multimodal,1,1,
128,128.0,0,7.135442320416446e-05,7.135442320416446e-05,stop_early,128,0.9960615651338641,1.6674827810592079,0.000929855035202598,128,0.0006073589483464037,5.2531333438577536e-14,0.025350274950406745,pytorch_mlp_ibc_ebm,8.333897963757833e-05,0.0,1.632686806844604,0.057759052541844505,0.00029811585157372283,1.6690419965022163,1.6640638555457943,1.6665529260240053,oracle_value_shaped_upper,0.0006073589483464037,1,0.9918422547841587,0.9918422547841587,128,1,-1.6304583575977227,1.6674827810592079,1.6304583575977227,0.9999999999999475,0.03754425644426952,1,0.9625915750915751,1,multimodal,1,1,
256,256.0,0,4.966019383938519e-05,4.966019383938519e-05,stop_early,256,0.9960615651338641,1.678775589380913,0.0012104683825575613,256,0.00028603245040081937,3.3518385897276e-26,0.01908520946697391,pytorch_mlp_ibc_ebm,8.333897963757833e-05,0.0,1.632686806844604,0.057759052541844505,8.822506501332192e-05,1.6813755463449882,1.678596569181953,1.6799860577634707,oracle_value_shaped_upper,0.00028603245040081937,1,0.9956369357489826,0.9956369357489826,256,1,-1.6498752962995487,1.678775589380913,1.6498752962995487,1.0,0.029739234062217464,1,0.9625915750915751,1,multimodal,1,1,
512,512.0,0,4.0743963846083e-05,4.0743963846083e-05,stop_early,512,0.9960615651338641,1.6853478237273278,0.00012611799177109084,512,8.599134027464927e-05,9.018950296447072e-51,0.013939554129404926,pytorch_mlp_ibc_ebm,8.333897963757833e-05,0.0,1.632686806844604,0.057759052541844505,2.567279041568258e-05,1.6863111728239735,1.6846367106142244,1.685473941719099,oracle_value_shaped_upper,8.599134027464927e-05,1,0.9985676048642326,0.9985676048642326,512,1,-1.6622869656680321,1.6853478237273278,1.6622869656680321,1.0,0.024501772819647438,1,0.9625915750915751,1,multimodal,1,1,
1,1.0,0,0.17483760230131926,0.17483760230131926,collect_pilot_labels,1,0.0,0.40547066685043803,0.06250348919986054,1,-5.551115123125783e-17,0.20963541666666666,0.18899809512814847,pytorch_mlp_ibc_ebm,0.17483760230131926,0.20963541666666666,0.40547066685043803,0.4338037033734851,0.0,0.5788323626290106,0.3571159494715866,0.4679741560502986,random,-5.551115123125783e-17,1,1.0,1.0,1,1,0.0,0.40547066685043803,0.0,0.4153645833333333,0.4338037033734851,1,0.0,0,multimodal,1,0,
2,2.0,0,0.17483760230131926,0.17483760230131926,collect_pilot_labels,2,0.0,0.40547066685043803,0.0562133797970501,2,0.5462837329096963,0.20963541666666666,0.18899809512814847,pytorch_mlp_ibc_ebm,0.17483760230131926,0.20963541666666666,0.40547066685043803,0.4338037033734851,0.0,0.5417377439340071,0.3816303493609692,0.46168404664748813,random,0.5462837329096963,0,-0.41876874281281823,0.0,2,1,0.0,0.40547066685043803,0.0,0.4153645833333333,0.4338037033734851,0,0.0,0,multimodal,0,0,
4,4.0,0,0.17483760230131926,0.17483760230131926,collect_pilot_labels,4,0.0,0.40547066685043803,0.025568649887786232,4,0.8762652066308894,0.20963541666666666,0.18899809512814847,pytorch_mlp_ibc_ebm,0.17483760230131926,0.20963541666666666,0.40547066685043803,0.4338037033734851,0.0,0.4368199200007904,0.3229841139245132,0.3799020169626518,random,0.8762652066308894,0,-1.1752170717148298,0.0,4,1,0.0,0.40547066685043803,0.0,0.4153645833333333,0.4338037033734851,0,0.0,0,multimodal,0,0,
8,8.0,0,0.17483760230131926,0.17483760230131926,collect_pilot_labels,8,0.0,0.40547066685043803,0.009633504259024317,8,1.0569670148089847,0.20963541666666666,0.18899809512814847,pytorch_mlp_ibc_ebm,0.17483760230131926,0.20963541666666666,0.40547066685043803,0.4338037033734851,0.0,0.4550573580517475,0.3751509841671772,0.41510417110946235,random,1.0569670148089847,0,-3.575614942486493,0.0,8,1,0.0,0.40547066685043803,0.0,0.4153645833333333,0.4338037033734851,0,0.0,0,multimodal,0,0,
16,16.0,0,0.17483760230131926,0.17483760230131926,collect_pilot_labels,16,0.0,0.40547066685043803,0.0012196431099302796,16,1.1575798627692733,0.20963541666666666,0.18899809512814847,pytorch_mlp_ibc_ebm,0.17483760230131926,0.20963541666666666,0.40547066685043803,0.4338037033734851,0.0,0.4345127864194984,0.3788678335012382,0.4066903099603683,random,1.1575798627692733,0,-6.516986521422436,0.0,16,1,0.0,0.40547066685043803,0.0,0.4153645833333333,0.4338037033734851,0,0.0,0,multimodal,0,0,
32,32.0,0,0.17483760230131926,0.17483760230131926,collect_pilot_labels,32,0.0,0.40547066685043803,0.004823549051163389,32,1.2128578739654363,0.20963541666666666,0.18899809512814847,pytorch_mlp_ibc_ebm,0.17483760230131926,0.20963541666666666,0.40547066685043803,0.4338037033734851,0.0,0.42079272011419333,0.38050151548435596,0.40064711779927464,random,1.2128578739654363,0,-8.842420024060527,0.0,32,1,0.0,0.40547066685043803,0.0,0.4153645833333333,0.4338037033734851,0,0.0,0,multimodal,0,0,
64,64.0,0,0.17483760230131926,0.17483760230131926,collect_pilot_labels,64,0.0,0.40547066685043803,0.01245084798804047,64,1.2441605095953987,0.20963541666666666,0.18899809512814847,pytorch_mlp_ibc_ebm,0.17483760230131926,0.20963541666666666,0.40547066685043803,0.4338037033734851,0.0,0.40697799273735646,0.37906164498743866,0.39301981886239756,random,1.2441605095953987,0,-12.251221166177269,0.0,64,1,0.0,0.40547066685043803,0.0,0.4153645833333333,0.4338037033734851,0,0.0,0,multimodal,0,0,
128,128.0,0,0.17483760230131926,0.17483760230131926,collect_pilot_labels,128,0.0,0.40547066685043803,0.004633839457867717,128,1.2626194731571163,0.20963541666666666,0.18899809512814847,pytorch_mlp_ibc_ebm,0.17483760230131926,0.20963541666666666,0.40547066685043803,0.4338037033734851,0.0,0.4110011631128666,0.390672491672274,0.4008368273925703,random,1.2626194731571163,0,-15.9588807320921,0.0,128,1,0.0,0.40547066685043803,0.0,0.4153645833333333,0.4338037033734851,0,0.0,0,multimodal,0,0,
256,256.0,0,0.17483760230131926,0.17483760230131926,collect_pilot_labels,256,0.0,0.40547066685043803,0.0016889093322035031,256,1.273590954980876,0.20963541666666666,0.18899809512814847,pytorch_mlp_ibc_ebm,0.17483760230131926,0.20963541666666666,0.40547066685043803,0.4338037033734851,0.0,0.4142021012483611,0.400117051116922,0.40715957618264154,random,1.273590954980876,0,-18.427023606270673,0.0,256,1,0.0,0.40547066685043803,0.0,0.4153645833333333,0.4338037033734851,0,0.0,0,multimodal,0,0,
512,512.0,0,0.17483760230131926,0.17483760230131926,collect_pilot_labels,512,0.0,0.40547066685043803,0.0023533978545247636,512,1.2799631482171645,0.20963541666666666,0.18899809512814847,pytorch_mlp_ibc_ebm,0.17483760230131926,0.20963541666666666,0.40547066685043803,0.4338037033734851,0.0,0.40840619059827155,0.397828347393555,0.40311726899591327,random,1.2799631482171645,0,-20.3209025654453,0.0,512,1,0.0,0.40547066685043803,0.0,0.4153645833333333,0.4338037033734851,0,0.0,0,multimodal,0,0,
1,1.0,0,0.17483760230131928,0.17483760230131928,stop_early,1,1.0,0.40547066685043814,0.06250348919986043,1,-1.6653345369377348e-16,0.20963541666666685,0.1889980951281483,pytorch_mlp_ibc_ebm,0.17483760230131926,0.20963541666666666,0.40547066685043803,0.4338037033734851,1.1102230246251565e-16,0.5788323626290106,0.3571159494715866,0.4679741560502986,oracle,-1.6653345369377348e-16,1,1.0,1.0,1,1,-0.40547066685043814,0.40547066685043814,0.40547066685043814,0.41536458333333337,0.433803703373485,1,1.0,1,multimodal,1,1,
2,2.0,0,0.03494029629063994,0.03494029629063994,stop_early,2,1.0,0.9517543997601344,0.029800639590083167,2,0.0,0.04959191216362869,0.16930445981213363,pytorch_mlp_ibc_ebm,0.002114846804886994,0.009114583333333334,1.1888652904767734,0.18318536459968304,0.5462837329096963,1.0524215406721527,0.9106885380282825,0.9815550393502176,oracle,0.0,1,1.0,1.0,2,1,-0.9517543997601344,0.9517543997601344,0.9517543997601344,0.6570994059244792,0.263031575558504,1,1.0,1,multimodal,1,1,
4,4.0,0,0.0031119818495788775,0.0031119818495788775,stop_early,4,1.0,1.2817358734813271,0.022629410732708077,4,2.220446049250313e-16,0.008863663984632284,0.1370791692536132,pytorch_mlp_ibc_ebm,0.0015924126020868106,0.010416666666666666,1.4379392554376889,0.11939258437356857,0.16499073686059634,1.299298916099523,1.218914009397715,1.259106462748619,oracle,2.220446049250313e-16,1,1.0,1.0,4,1,-1.2817358734813271,1.2817358734813271,1.2817358734813271,0.8801138227680456,0.16064717192767955,1,1.0,1,multimodal,1,1,
8,8.0,0,0.0010898186147316608,0.0010898186147316608,stop_early,8,1.0,1.4624376816594227,0.015960281411681265,8,0.0,0.004188744715763544,0.114561313767408,pytorch_mlp_ibc_ebm,0.0005929058734663516,0.0,1.5566964608587675,0.08323823006611906,0.04517545204452389,1.499356395926775,1.4574395302154328,1.478397963071104,oracle,0.0,1,1.0,1.0,8,1,-1.4624376816594227,1.4624376816594227,1.4624376816594227,0.9829887114825655,0.10951481950230452,1,1.0,1,multimodal,1,1,
16,16.0,0,0.0005439733111079171,0.0005439733111079171,stop_early,16,1.0,1.5630505296197112,0.004244162301382026,16,0.0,0.0011220288605783713,0.09209176203743219,pytorch_mlp_ibc_ebm,0.00013834212857650498,0.0,1.6136550819598279,0.062123268005209675,0.012576605995036072,1.5797558738412927,1.5548335100008939,1.5672946919210933,oracle,0.0,1,1.0,1.0,16,1,-1.5630505296197112,1.5630505296197112,1.5630505296197112,0.9987123914929479,0.07876704072905702,1,1.0,1,multimodal,1,1,
32,32.0,0,0.00025750014639663497,0.00025750014639663497,stop_early,32,1.0,1.6183285408158743,0.0007961802336209356,32,0.0,5.5194751663047025e-05,0.0690056619811808,pytorch_mlp_ibc_ebm,7.949791604418133e-05,0.0,1.635237657298413,0.05315080552126088,0.0034548756997601904,1.624241841464112,1.6108228797003947,1.6175323605822534,oracle,0.0,1,1.0,1.0,32,1,-1.6183285408158743,1.6183285408158743,1.6183285408158743,0.9999447775664042,0.058791805031297134,1,1.0,1,multimodal,1,1,
64,64.0,0,0.00010836864123384791,0.00010836864123384791,stop_early,64,1.0,1.6496311764458367,8.329718082955573e-05,64,0.0,9.233615320007518e-08,0.04820204080889364,pytorch_mlp_ibc_ebm,7.949791604418133e-05,0.0,1.635237657298413,0.05315080552126088,0.0009782073634363245,1.653592234900873,1.6455035236291413,1.6495478792650071,oracle,0.0,1,1.0,1.0,64,1,-1.6496311764458367,1.6496311764458367,1.6496311764458367,0.999999907663846,0.04533498129936489,1,1.0,1,multimodal,1,1,
128,128.0,0,6.0874129748403116e-05,6.0874129748403116e-05,stop_early,128,1.0,1.6680901400075543,0.0008861426329964672,128,0.0,1.8082620368952659e-13,0.03320448824456508,pytorch_mlp_ibc_ebm,7.949791604418133e-05,0.0,1.635237657298413,0.05315080552126088,0.0002884213056518377,1.6695180389395075,1.6648899558096082,1.6672039973745578,oracle,0.0,1,1.0,1.0,128,1,-1.6680901400075543,1.6680901400075543,1.6680901400075543,0.9999999999998193,0.03559053883861864,1,1.0,1,multimodal,1,1,
256,256.0,0,4.321500495636617e-05,4.321500495636617e-05,stop_early,256,1.0,1.679061621831314,0.0011823065037332992,256,0.0,4.622484596284143e-25,0.023195348811816625,pytorch_mlp_ibc_ebm,7.949791604418133e-05,0.0,1.635237657298413,0.05315080552126088,8.571470174812204e-05,1.681572433102691,1.6789154235674033,1.6802439283350472,oracle,0.0,1,1.0,1.0,256,1,-1.679061621831314,1.679061621831314,1.679061621831314,1.0,0.02852627979568558,1,1.0,1,multimodal,1,1,
512,512.0,0,3.929468457365581e-05,3.929468457365581e-05,stop_early,512,1.0,1.6854338150676025,0.00015357380432567957,512,0.0,1.9380845417834528e-48,0.015222364107841016,pytorch_mlp_ibc_ebm,7.949791604418133e-05,0.0,1.635237657298413,0.05315080552126088,2.4891379829252228e-05,1.6863870056690626,1.6847877720747937,1.6855873888719282,oracle,0.0,1,1.0,1.0,512,1,-1.6854338150676025,1.6854338150676025,1.6854338150676025,1.0,0.024050882080739883,1,1.0,1,multimodal,1,1,
1,1.0,0,0.18332736812625755,0.18332736812625755,stop_early,1,0.452485898859617,0.3682444410721992,0.09647957796327289,1,1.6653345369377348e-16,0.21874999999999975,0.20020545867273168,pytorch_mlp_ibc_ebm,0.1833273681262575,0.21875,0.36824444107219945,0.45522778385018076,-2.220446049250313e-16,0.5719331099171602,0.357514928153784,0.4647240190354721,raw_torch_ebm,1.6653345369377348e-16,1,1.0,1.0,1,2,24.83841385896571,0.3682444410721992,-24.83841385896571,0.4095052083333328,0.45522778385018065,1,0.452485898859617,1,multimodal,1,0,
2,2.0,0,0.19372353424474908,0.19372353424474908,stop_early,2,0.452485898859617,0.5563893603259188,0.07323549938319579,2,0.373567807269802,0.22404903835720452,0.06603974651339767,pytorch_mlp_ibc_ebm,0.242749823648461,0.2747395833333333,0.5019290751011943,0.39238812157383746,0.18814491925371957,0.6068594330102123,0.3594482888752338,0.483153860942723,raw_torch_ebm,0.373567807269802,0,0.0,0.0,2,2,10.629722212332664,0.5563893603259188,-10.629722212332664,0.5562731424967445,0.38232318699879675,1,0.7734699117362327,1,multimodal,1,0,
4,4.0,0,0.11893193235551186,0.11893193235551186,stop_early,4,0.452485898859617,0.8958871629239,0.02184059518838033,4,0.38238693348127506,0.1365113419787466,0.03399574829778272,pytorch_mlp_ibc_ebm,0.0026854983707548592,0.0026041666666666665,1.2692841580604133,0.17514895007460218,0.16974890129899062,0.9836471949951511,0.7644459404758883,0.8740465677355197,raw_torch_ebm,0.38238693348127506,0,0.0,0.0,4,2,6.012990277592079,0.8958871629239,-6.012990277592079,0.7341497732963439,0.2815692843579369,1,0.5282437862398698,1,multimodal,1,0,
8,8.0,0,0.02812727739931,0.02812727739931,stop_early,8,0.452485898859617,1.2551868498789518,0.0043689863672160545,8,0.21222462012231436,0.03203885405731691,0.02385901588933277,pytorch_mlp_ibc_ebm,0.0006590570026067396,0.0,1.4102208604809163,0.13483777843996733,0.08982492173876294,1.3083678862443329,1.1932678407791386,1.2508178635117357,raw_torch_ebm,0.21222462012231436,0,0.0,0.0,8,2,3.517391411108891,1.2551868498789518,-3.517391411108891,0.8927978462981636,0.17825063587186352,1,0.5012020861025961,1,multimodal,1,0,
16,16.0,0,0.001882225720610416,0.001882225720610416,stop_early,16,0.452485898859617,1.4304526078987423,0.023501810878225005,16,0.1435821656302969,0.0016047076051861162,0.016191631918567807,pytorch_mlp_ibc_ebm,0.00026004299868994844,0.0,1.504415717683431,0.10450852139960981,0.021908219752473812,1.4401149329360043,1.3737866611050302,1.4069507970205173,raw_torch_ebm,0.1435821656302969,0,0.0,0.0,16,2,1.969833365104607,1.4304526078987423,-1.969833365104607,0.9703932411319546,0.12704800307082098,1,0.4280927835051546,1,multimodal,1,0,
32,32.0,0,0.00030454377376756825,0.00030454377376756825,stop_early,32,0.452485898859617,1.5195907804778632,0.006285961885816649,32,0.11478253839158237,1.1141555980826249e-05,0.011640232684779612,pytorch_mlp_ibc_ebm,0.0002436666815033101,0.0,1.5431241553388804,0.09227115390968993,0.005571135786195058,1.5360018227187626,1.4906078144653305,1.5133048185920466,raw_torch_ebm,0.11478253839158237,0,0.0,0.0,32,2,1.1012544336715617,1.5195907804778632,-1.1012544336715617,0.9941612485298325,0.0986860773515092,1,0.48145604395604397,1,multimodal,1,0,
64,64.0,0,0.0001419510186234237,0.0001419510186234237,stop_early,64,0.452485898859617,1.5847832090243563,0.002652781808830884,64,0.08190981620892579,3.912381964884319e-09,0.009344622823359789,pytorch_mlp_ibc_ebm,0.0002436666815033101,0.0,1.5431241553388804,0.09227115390968993,0.0020372633920779093,1.6027124052393444,1.57215957642703,1.5874359908331872,raw_torch_ebm,0.08190981620892579,0,0.0,0.0,64,2,0.5886089611348162,1.5847832090243563,-0.5886089611348162,0.9993162713827479,0.07588022140381145,1,0.48145604395604397,1,multimodal,1,0,
128,128.0,0,7.773235496810345e-05,7.773235496810345e-05,stop_early,128,0.452485898859617,1.6291080709475567,0.003197436585749669,128,0.05383391782344882,5.345595853112092e-16,0.007999438119143387,pytorch_mlp_ibc_ebm,0.0002436666815033101,0.0,1.5431241553388804,0.09227115390968993,0.0006925759675500062,1.6424265383956351,1.6221844766709776,1.6323055075333064,raw_torch_ebm,0.05383391782344882,0,0.0,0.0,128,2,0.28745189833013374,1.6291080709475567,-0.28745189833013374,0.9999864456366974,0.05819370067678552,1,0.48145604395604397,1,multimodal,1,0,
256,256.0,0,5.8750054778585705e-05,5.8750054778585705e-05,stop_early,256,0.452485898859617,1.653786386007354,0.002192749859846188,256,0.036355644991293845,5.302641947275765e-30,0.00709867943069039,pytorch_mlp_ibc_ebm,0.0002436666815033101,0.0,1.5431241553388804,0.09227115390968993,0.00019279933640466672,1.6618093323815595,1.650148939352841,1.6559791358672002,raw_torch_ebm,0.036355644991293845,0,0.0,0.0,256,2,0.1205718770178021,1.653786386007354,-0.1205718770178021,0.9999999962414128,0.04664759502108419,1,0.48145604395604397,1,multimodal,1,0,
512,512.0,0,5.652760663899733e-05,5.652760663899733e-05,stop_early,512,0.452485898859617,1.6651654639841156,0.001072537259148909,512,0.02780964170251954,2.6186985941493285e-58,0.006253852162648904,pytorch_mlp_ibc_ebm,0.0002436666815033101,0.0,1.5431241553388804,0.09227115390968993,4.444952334672469e-05,1.6709684242648633,1.6615075782216657,1.6662380012432645,raw_torch_ebm,0.02780964170251954,0,0.0,0.0,512,2,0.02226136020575757,1.6651654639841156,-0.02226136020575757,0.9999999999999999,0.0406217582359837,1,0.48145604395604397,1,multimodal,1,0,
1,1.0,0,0.1833273681262573,0.1833273681262573,collect_pilot_labels,1,-0.10968669931059914,0.36824444107219945,0.09647957796327267,1,-5.551115123125783e-17,0.21875000000000017,0.20020545867273198,pytorch_mlp_ibc_ebm,0.1833273681262575,0.21875,0.36824444107219945,0.45522778385018076,0.0,0.5719331099171602,0.357514928153784,0.4647240190354721,raw_numpy_ebm,-5.551115123125783e-17,1,1.0,1.0,1,2,202.68253321398652,0.36824444107219945,-202.68253321398652,0.4095052083333328,0.4552277838501809,1,-0.10968669931059914,0,multimodal,1,0,
2,2.0,0,0.30222639872487445,0.30222639872487445,collect_pilot_labels,2,-0.10968669931059914,0.21479669479583188,0.061316346196988225,2,0.7151604727998889,0.34634229871961847,0.052879875812440844,pytorch_mlp_ibc_ebm,0.3536581064236195,0.4049479166666667,0.1564421646514495,0.5028855170781492,-0.15344774627636756,0.2851802265171588,0.021780470680528546,0.15348034859884366,raw_numpy_ebm,0.7151604727998889,0,-0.9144060566315827,0.0,2,2,47.70999368568316,0.21479669479583188,-47.70999368568316,0.4293607076009107,0.4857842879769532,0,-0.4142443209657813,0,multimodal,0,0,
4,4.0,0,0.4533729057404888,0.4533729057404888,collect_pilot_labels,4,-0.10968669931059914,-0.11779971297949327,0.015584724964899335,4,1.3960738093846683,0.5090763936075087,0.01691411281969288,pytorch_mlp_ibc_ebm,0.5516535584868975,0.6197916666666666,-0.357443199256815,0.644587623756875,-0.1662982038876626,0.04343511846974128,-0.24786509449892913,-0.10221498801459393,raw_numpy_ebm,1.3960738093846683,0,-2.6509453831874517,0.0,4,2,8.05410396625173,-0.11779971297949327,-8.05410396625173,0.3722376001484622,0.5771188319506029,0,-0.3905524142958869,0,multimodal,0,0,
8,8.0,0,0.6024448993284907,0.6024448993284907,collect_pilot_labels,8,-0.10968669931059914,-0.5017156278982425,0.06086431098540174,8,1.9691270978995088,0.6620761975654491,0.006585858986015341,pytorch_mlp_ibc_ebm,0.7037867177954741,0.7604166666666666,-0.7757509792850218,0.755469425262533,-0.09597897872968732,-0.2994490808341247,-0.5822535529915569,-0.4408513169128408,raw_numpy_ebm,1.9691270978995088,0,-8.27850452395494,0.0,8,2,-5.552824623819639,-0.5017156278982425,5.552824623819639,0.2640461303555622,0.6825220556845272,0,-0.27046089574912513,0,multimodal,0,0,
16,16.0,0,0.7232650068867505,0.7232650068867505,collect_pilot_labels,16,-0.10968669931059914,-0.8333060796673555,0.034818643145118844,16,2.407340853196395,0.7780111676730079,0.0032306823899662844,pytorch_mlp_ibc_ebm,0.8043141627654281,0.8541666666666666,-1.067237664075715,0.8366607146806548,-0.04144880647113912,-0.7471603312987931,-0.9890891143261555,-0.8681247228124743,raw_numpy_ebm,2.407340853196395,0,-15.766294355769402,0.0,16,2,-11.020977719086034,-0.8333060796673555,11.020977719086034,0.15998203622865434,0.7727586799901005,0,-0.2292457948996202,0,multimodal,0,0,
