benchmark,task,seed,N,model,raw_utility,repair_utility,oracle_utility,oracle_minus_raw_gap,repair_recovery_ratio,repair_recovery_ratio_reported,recovery_ge_95,utility_not_degraded,tail_rank_improved,support_distance_reduced,gate_selected_N,requested_N,deployment_gate
,contact_push,1,32,support_penalized,-1.406374957135891,1.7304386561296075,2.0272206837405307,3.4335956408764217,0.9135652363726877,0.9135652363726877,0,1,0,1,32,32,block_high_n
,contact_push,1,32,support_penalized_conservative_gate,-1.406374957135891,1.7304386561296075,2.0272206837405307,3.4335956408764217,0.9135652363726877,0.9135652363726877,0,1,0,1,32,32,block_high_n
,contact_push,1,32,value_shaped,-1.406374957135891,1.7106519401644122,2.0272206837405307,3.4335956408764217,0.9078025554880672,0.9078025554880672,0,1,0,1,32,32,block_high_n
,contact_push,1,64,calibrated,-1.3956065074577353,2.009976254233875,2.0658102414194444,3.4614167488771796,0.9838696143122087,0.9838696143122087,1,1,1,1,64,64,stop_early
,contact_push,1,64,calibrated_support_penalized,-1.3956065074577353,2.006957184331378,2.0658102414194444,3.4614167488771796,0.9829974078945688,0.9829974078945688,1,1,1,1,64,64,stop_early
,contact_push,1,64,calibrated_support_penalized_conservative_gate,-1.3956065074577353,2.006957184331378,2.0658102414194444,3.4614167488771796,0.9829974078945688,0.9829974078945688,1,1,1,1,64,64,stop_early
,contact_push,1,64,oracle,-1.3956065074577353,2.0658102414194444,2.0658102414194444,3.4614167488771796,1.0,1.0,1,1,1,1,64,64,stop_early
,contact_push,1,64,oracle_value_shaped_upper,-1.3956065074577353,2.0609670427983344,2.0658102414194444,3.4614167488771796,0.9986008045339583,0.9986008045339583,1,1,1,1,64,64,stop_early
,contact_push,1,64,random,-1.3956065074577353,0.7022515796488898,2.0658102414194444,3.4614167488771796,0.6060692020939495,0.6060692020939495,0,1,0,1,64,64,collect_pilot_labels
,contact_push,1,64,raw_ebm,-1.3956065074577353,-1.3956065074577353,2.0658102414194444,3.4614167488771796,0.0,0.0,0,1,1,1,64,64,collect_pilot_labels
,contact_push,1,64,support_penalized,-1.3956065074577353,1.729388344410185,2.0658102414194444,3.4614167488771796,0.9028080345660809,0.9028080345660809,0,1,0,1,64,64,block_high_n
,contact_push,1,64,support_penalized_conservative_gate,-1.3956065074577353,1.7304386561296075,2.0658102414194444,3.4614167488771796,0.9031114686208688,0.9031114686208688,0,1,0,1,32,64,stop_early
,contact_push,1,64,value_shaped,-1.3956065074577353,1.697669508805146,2.0658102414194444,3.4614167488771796,0.8936444931880229,0.8936444931880229,0,1,0,1,64,64,block_high_n
,contact_push,1,128,calibrated,-1.3790135259089427,2.0339438315067366,2.092947193087947,3.4719607189968897,0.9830057519780184,0.9830057519780184,1,1,1,1,128,128,stop_early
,contact_push,1,128,calibrated_support_penalized,-1.3790135259089427,2.02402854049031,2.092947193087947,3.4719607189968897,0.9801499330852024,0.9801499330852024,1,1,1,1,128,128,stop_early
,contact_push,1,128,calibrated_support_penalized_conservative_gate,-1.3790135259089427,2.02402854049031,2.092947193087947,3.4719607189968897,0.9801499330852024,0.9801499330852024,1,1,1,1,128,128,stop_early
,contact_push,1,128,oracle,-1.3790135259089427,2.092947193087947,2.092947193087947,3.4719607189968897,1.0,1.0,1,1,1,1,128,128,stop_early
,contact_push,1,128,oracle_value_shaped_upper,-1.3790135259089427,2.088781516535472,2.092947193087947,3.4719607189968897,0.998800194792043,0.998800194792043,1,1,1,1,128,128,stop_early
,contact_push,1,128,random,-1.3790135259089427,0.7022515796488898,2.092947193087947,3.4719607189968897,0.5994494966979771,0.5994494966979771,0,1,0,1,128,128,collect_pilot_labels
,contact_push,1,128,raw_ebm,-1.3790135259089427,-1.3790135259089427,2.092947193087947,3.4719607189968897,0.0,0.0,0,1,1,1,128,128,collect_pilot_labels
,contact_push,1,128,support_penalized,-1.3790135259089427,1.712781243665536,2.092947193087947,3.4719607189968897,0.8905039600988782,0.8905039600988782,0,1,0,1,128,128,block_high_n
,contact_push,1,128,support_penalized_conservative_gate,-1.3790135259089427,1.7304386561296075,2.092947193087947,3.4719607189968897,0.8955896779088346,0.8955896779088346,0,1,0,1,32,128,stop_early
,contact_push,1,128,value_shaped,-1.3790135259089427,1.6971011350509198,2.092947193087947,3.4719607189968897,0.8859877486887598,0.8859877486887598,0,1,0,1,128,128,block_high_n
,contact_push,1,256,calibrated,-1.370166389741492,2.0388570626232014,2.1114616879408183,3.48162807768231,0.9791463580550084,0.9791463580550084,1,1,1,1,256,256,stop_early
,contact_push,1,256,calibrated_support_penalized,-1.370166389741492,2.0202966157159663,2.1114616879408183,3.48162807768231,0.9738153903315429,0.9738153903315429,1,1,1,1,256,256,stop_early
,contact_push,1,256,calibrated_support_penalized_conservative_gate,-1.370166389741492,2.02402854049031,2.1114616879408183,3.48162807768231,0.9748872810364305,0.9748872810364305,1,1,1,1,128,256,stop_early
,contact_push,1,256,oracle,-1.370166389741492,2.1114616879408183,2.1114616879408183,3.48162807768231,1.0,1.0,1,1,1,1,256,256,stop_early
,contact_push,1,256,oracle_value_shaped_upper,-1.370166389741492,2.1086221190184644,2.1114616879408183,3.48162807768231,0.9991844134815676,0.9991844134815676,1,1,1,1,256,256,stop_early
,contact_push,1,256,random,-1.370166389741492,0.7022515796488898,2.1114616879408183,3.48162807768231,0.595243927022203,0.595243927022203,0,1,0,1,256,256,collect_pilot_labels
,contact_push,1,256,raw_ebm,-1.370166389741492,-1.370166389741492,2.1114616879408183,3.48162807768231,0.0,0.0,0,1,1,1,256,256,collect_pilot_labels
,contact_push,1,256,support_penalized,-1.370166389741492,1.7104786233127467,2.1114616879408183,3.48162807768231,0.884828862910882,0.884828862910882,0,1,0,1,256,256,block_high_n
,contact_push,1,256,support_penalized_conservative_gate,-1.370166389741492,1.7304386561296075,2.1114616879408183,3.48162807768231,0.8905618224262328,0.8905618224262328,0,1,0,1,32,256,stop_early
,contact_push,1,256,value_shaped,-1.370166389741492,1.7264975939919918,2.1114616879408183,3.48162807768231,0.8894298628803873,0.8894298628803873,0,1,0,1,256,256,block_high_n
,contact_push,1,512,calibrated,-1.3889024014776317,2.035125875172862,2.122389397066729,3.5112917985443604,0.9751477442205052,0.9751477442205052,1,1,1,1,512,512,stop_early
,contact_push,1,512,calibrated_support_penalized,-1.3889024014776317,2.0026865123337334,2.122389397066729,3.5112917985443604,0.9659091606164376,0.9659091606164376,1,1,1,1,512,512,stop_early
,contact_push,1,512,calibrated_support_penalized_conservative_gate,-1.3889024014776317,2.02402854049031,2.122389397066729,3.5112917985443604,0.971987273567752,0.971987273567752,1,1,1,1,128,512,stop_early
,contact_push,1,512,oracle,-1.3889024014776317,2.122389397066729,2.122389397066729,3.5112917985443604,1.0,1.0,1,1,1,1,512,512,stop_early
,contact_push,1,512,oracle_value_shaped_upper,-1.3889024014776317,2.1206560494714615,2.122389397066729,3.5112917985443604,0.9995063504559816,0.9995063504559816,1,1,1,1,512,512,stop_early
,contact_push,1,512,random,-1.3889024014776317,0.7022515796488898,2.122389397066729,3.5112917985443604,0.5955511820445767,0.5955511820445767,0,1,0,1,512,512,collect_pilot_labels
,contact_push,1,512,raw_ebm,-1.3889024014776317,-1.3889024014776317,2.122389397066729,3.5112917985443604,0.0,0.0,0,1,1,1,512,512,collect_pilot_labels
,contact_push,1,512,support_penalized,-1.3889024014776317,1.7498358254909938,2.122389397066729,3.5112917985443604,0.8938984302785143,0.8938984302785143,0,1,0,1,512,512,block_high_n
,contact_push,1,512,support_penalized_conservative_gate,-1.3889024014776317,1.7498358254909938,2.122389397066729,3.5112917985443604,0.8938984302785143,0.8938984302785143,0,1,0,1,512,512,block_high_n
,contact_push,1,512,value_shaped,-1.3889024014776317,1.7707816013454143,2.122389397066729,3.5112917985443604,0.8998636923689805,0.8998636923689805,0,1,0,1,512,512,block_high_n
,contact_push,2,1,calibrated,0.6427043362651369,0.642704336265136,0.6427043362651361,-7.771561172376096e-16,1.0,1.0,1,1,1,1,1,1,stop_early
,contact_push,2,1,calibrated_support_penalized,0.6427043362651369,0.6427043362651362,0.6427043362651361,-7.771561172376096e-16,1.0,1.0,1,1,1,1,1,1,stop_early
,contact_push,2,1,calibrated_support_penalized_conservative_gate,0.6427043362651369,0.6427043362651362,0.6427043362651361,-7.771561172376096e-16,1.0,1.0,1,1,1,1,1,1,stop_early
,contact_push,2,1,oracle,0.6427043362651369,0.6427043362651361,0.6427043362651361,-7.771561172376096e-16,1.0,1.0,1,1,1,1,1,1,stop_early
,contact_push,2,1,oracle_value_shaped_upper,0.6427043362651369,0.6427043362651359,0.6427043362651361,-7.771561172376096e-16,1.0,1.0,1,1,1,1,1,1,stop_early
,contact_push,2,1,random,0.6427043362651369,0.6427043362651359,0.6427043362651361,-7.771561172376096e-16,1.0,1.0,1,1,1,1,1,1,collect_pilot_labels
,contact_push,2,1,raw_ebm,0.6427043362651369,0.6427043362651369,0.6427043362651361,-7.771561172376096e-16,1.0,1.0,1,1,1,1,1,1,collect_pilot_labels
,contact_push,2,1,support_penalized,0.6427043362651369,0.6427043362651362,0.6427043362651361,-7.771561172376096e-16,1.0,1.0,1,1,1,1,1,1,block_high_n
,contact_push,2,1,support_penalized_conservative_gate,0.6427043362651369,0.6427043362651362,0.6427043362651361,-7.771561172376096e-16,1.0,1.0,1,1,1,1,1,1,block_high_n
,contact_push,2,1,value_shaped,0.6427043362651369,0.6427043362651376,0.6427043362651361,-7.771561172376096e-16,1.0,1.0,1,1,1,1,1,1,block_high_n
,contact_push,2,2,calibrated,0.250515932848064,1.3138797576900283,1.3245133134013538,1.0739973805532899,0.9900990859904636,0.9900990859904636,1,1,1,1,2,2,stop_early
,contact_push,2,2,calibrated_support_penalized,0.250515932848064,1.3077539135894611,1.3245133134013538,1.0739973805532899,0.9843953066223879,0.9843953066223879,1,1,1,1,2,2,stop_early
,contact_push,2,2,calibrated_support_penalized_conservative_gate,0.250515932848064,1.3077539135894611,1.3245133134013538,1.0739973805532899,0.9843953066223879,0.9843953066223879,1,1,1,1,2,2,stop_early
,contact_push,2,2,oracle,0.250515932848064,1.3245133134013538,1.3245133134013538,1.0739973805532899,1.0,1.0,1,1,1,1,2,2,stop_early
,contact_push,2,2,oracle_value_shaped_upper,0.250515932848064,1.3219912076819584,1.3245133134013538,1.0739973805532899,0.9976516649248287,0.9976516649248287,1,1,1,1,2,2,stop_early
,contact_push,2,2,random,0.250515932848064,0.6427043362651359,1.3245133134013538,1.0739973805532899,0.36516700181803863,0.36516700181803863,0,1,1,1,2,2,collect_pilot_labels
,contact_push,2,2,raw_ebm,0.250515932848064,0.250515932848064,1.3245133134013538,1.0739973805532899,0.0,0.0,0,1,1,1,2,2,collect_pilot_labels
,contact_push,2,2,support_penalized,0.250515932848064,0.6657888824629696,1.3245133134013538,1.0739973805532899,0.38666104511443966,0.38666104511443966,0,1,1,1,2,2,block_high_n
,contact_push,2,2,support_penalized_conservative_gate,0.250515932848064,0.6657888824629696,1.3245133134013538,1.0739973805532899,0.38666104511443966,0.38666104511443966,0,1,1,1,2,2,block_high_n
,contact_push,2,2,value_shaped,0.250515932848064,0.9640770677495822,1.3245133134013538,1.0739973805532899,0.6643974629937309,0.6643974629937309,0,1,1,1,2,2,block_high_n
,contact_push,2,4,calibrated,-0.41360077689277425,1.6931517088417265,1.7145785044733723,2.1281792813661466,0.9899318653182775,0.9899318653182775,1,1,1,1,4,4,stop_early
,contact_push,2,4,calibrated_support_penalized,-0.41360077689277425,1.6872609986651628,1.7145785044733723,2.1281792813661466,0.9871639076428403,0.9871639076428403,1,1,1,1,4,4,stop_early
,contact_push,2,4,calibrated_support_penalized_conservative_gate,-0.41360077689277425,1.6872609986651628,1.7145785044733723,2.1281792813661466,0.9871639076428403,0.9871639076428403,1,1,1,1,4,4,stop_early
,contact_push,2,4,oracle,-0.41360077689277425,1.7145785044733723,1.7145785044733723,2.1281792813661466,1.0,1.0,1,1,1,1,4,4,stop_early
,contact_push,2,4,oracle_value_shaped_upper,-0.41360077689277425,1.7096342641780486,1.7145785044733723,2.1281792813661466,0.9976767745374582,0.9976767745374582,1,1,1,1,4,4,stop_early
,contact_push,2,4,random,-0.41360077689277425,0.6427043362651359,1.7145785044733723,2.1281792813661466,0.49634216553402116,0.49634216553402116,0,1,1,1,4,4,collect_pilot_labels
,contact_push,2,4,raw_ebm,-0.41360077689277425,-0.41360077689277425,1.7145785044733723,2.1281792813661466,0.0,0.0,0,1,1,1,4,4,collect_pilot_labels
,contact_push,2,4,support_penalized,-0.41360077689277425,0.823564487499477,1.7145785044733723,2.1281792813661466,0.5813256783507803,0.5813256783507803,0,1,1,1,4,4,block_high_n
,contact_push,2,4,support_penalized_conservative_gate,-0.41360077689277425,0.6657888824629696,1.7145785044733723,2.1281792813661466,0.5071892527131685,0.5071892527131685,0,1,1,1,2,4,stop_early
,contact_push,2,4,value_shaped,-0.41360077689277425,1.3465352157431882,1.7145785044733723,2.1281792813661466,0.8270618965457058,0.8270618965457058,0,1,1,1,4,4,block_high_n
,contact_push,2,8,calibrated,-1.0275006135150462,1.853375017823582,1.8821606232782488,2.909661236793295,0.9901068876710915,0.9901068876710915,1,1,1,1,8,8,stop_early
,contact_push,2,8,calibrated_support_penalized,-1.0275006135150462,1.8468433161532944,1.8821606232782488,2.909661236793295,0.9878620553216438,0.9878620553216438,1,1,1,1,8,8,stop_early
,contact_push,2,8,calibrated_support_penalized_conservative_gate,-1.0275006135150462,1.8468433161532944,1.8821606232782488,2.909661236793295,0.9878620553216438,0.9878620553216438,1,1,1,1,8,8,stop_early
,contact_push,2,8,oracle,-1.0275006135150462,1.8821606232782488,1.8821606232782488,2.909661236793295,1.0,1.0,1,1,1,1,8,8,stop_early
,contact_push,2,8,oracle_value_shaped_upper,-1.0275006135150462,1.8761214471953047,1.8821606232782488,2.909661236793295,0.997924440135306,0.997924440135306,1,1,1,1,8,8,stop_early
,contact_push,2,8,random,-1.0275006135150462,0.6427043362651359,1.8821606232782488,2.909661236793295,0.5740204146998557,0.5740204146998557,0,1,1,1,8,8,collect_pilot_labels
,contact_push,2,8,raw_ebm,-1.0275006135150462,-1.0275006135150462,1.8821606232782488,2.909661236793295,0.0,0.0,0,1,1,1,8,8,collect_pilot_labels
,contact_push,2,8,support_penalized,-1.0275006135150462,1.2139372533511696,1.8821606232782488,2.909661236793295,0.7703432408291211,0.7703432408291211,0,1,1,1,8,8,block_high_n
,contact_push,2,8,support_penalized_conservative_gate,-1.0275006135150462,1.2139372533511696,1.8821606232782488,2.909661236793295,0.7703432408291211,0.7703432408291211,0,1,1,1,8,8,block_high_n
,contact_push,2,8,value_shaped,-1.0275006135150462,1.6179950906958767,1.8821606232782488,2.909661236793295,0.9092108973917851,0.9092108973917851,0,1,1,1,8,8,block_high_n
,contact_push,2,16,calibrated,-1.2965008741679043,1.9311471630423451,1.9690344899205585,3.265535364088463,0.9883978206774713,0.9883978206774713,1,1,1,1,16,16,stop_early
,contact_push,2,16,calibrated_support_penalized,-1.2965008741679043,1.9244687167596535,1.9690344899205585,3.265535364088463,0.986352690082306,0.986352690082306,1,1,1,1,16,16,stop_early
,contact_push,2,16,calibrated_support_penalized_conservative_gate,-1.2965008741679043,1.9244687167596535,1.9690344899205585,3.265535364088463,0.986352690082306,0.986352690082306,1,1,1,1,16,16,stop_early
,contact_push,2,16,oracle,-1.2965008741679043,1.9690344899205585,1.9690344899205585,3.265535364088463,1.0,1.0,1,1,1,1,16,16,stop_early
,contact_push,2,16,oracle_value_shaped_upper,-1.2965008741679043,1.9631663001910677,1.9690344899205585,3.265535364088463,0.9982029930546691,0.9982029930546691,1,1,1,1,16,16,stop_early
,contact_push,2,16,random,-1.2965008741679043,0.6427043362651359,1.9690344899205585,3.265535364088463,0.5938399050148848,0.5938399050148848,0,1,0,1,16,16,collect_pilot_labels
,contact_push,2,16,raw_ebm,-1.2965008741679043,-1.2965008741679043,1.9690344899205585,3.265535364088463,0.0,0.0,0,1,1,1,16,16,collect_pilot_labels
,contact_push,2,16,support_penalized,-1.2965008741679043,1.5998978035100062,1.9690344899205585,3.265535364088463,0.8869598258006945,0.8869598258006945,0,1,0,1,16,16,block_high_n
,contact_push,2,16,support_penalized_conservative_gate,-1.2965008741679043,1.2139372533511696,1.9690344899205585,3.265535364088463,0.7687677050221854,0.7687677050221854,0,1,0,1,8,16,stop_early
,contact_push,2,16,value_shaped,-1.2965008741679043,1.728216005283795,1.9690344899205585,3.265535364088463,0.9262545164002579,0.9262545164002579,0,1,0,1,16,16,block_high_n
,contact_push,2,32,calibrated,-1.325144416025716,1.974094160464827,2.0241503349315373,3.3492947509572533,0.9850547120547083,0.9850547120547083,1,1,0,1,32,32,stop_early
,contact_push,2,32,calibrated_support_penalized,-1.325144416025716,1.968476773498507,2.0241503349315373,3.3492947509572533,0.9833775270399482,0.9833775270399482,1,1,0,1,32,32,stop_early
,contact_push,2,32,calibrated_support_penalized_conservative_gate,-1.325144416025716,1.968476773498507,2.0241503349315373,3.3492947509572533,0.9833775270399482,0.9833775270399482,1,1,0,1,32,32,stop_early
,contact_push,2,32,oracle,-1.325144416025716,2.0241503349315373,2.0241503349315373,3.3492947509572533,1.0,1.0,1,1,1,1,32,32,stop_early
,contact_push,2,32,oracle_value_shaped_upper,-1.325144416025716,2.0191674712339207,2.0241503349315373,3.3492947509572533,0.9985122647995693,0.9985122647995693,1,1,1,1,32,32,stop_early
,contact_push,2,32,random,-1.325144416025716,0.6427043362651359,2.0241503349315373,3.3492947509572533,0.5875412284118697,0.5875412284118697,0,1,0,1,32,32,collect_pilot_labels
,contact_push,2,32,raw_ebm,-1.325144416025716,-1.325144416025716,2.0241503349315373,3.3492947509572533,0.0,0.0,0,1,1,1,32,32,collect_pilot_labels
,contact_push,2,32,support_penalized,-1.325144416025716,1.7498278435162482,2.0241503349315373,3.3492947509572533,0.918095446410954,0.918095446410954,0,1,0,1,32,32,block_high_n
,contact_push,2,32,support_penalized_conservative_gate,-1.325144416025716,1.2139372533511696,2.0241503349315373,3.3492947509572533,0.7580944223112037,0.7580944223112037,0,1,0,1,8,32,stop_early
,contact_push,2,32,value_shaped,-1.325144416025716,1.760196172087879,2.0241503349315373,3.3492947509572533,0.9211911215732153,0.9211911215732153,0,1,0,1,32,32,block_high_n
,contact_push,2,64,calibrated,-1.300423359460368,1.9954269340296555,2.0614175188625525,3.3618408783229206,0.980370699500264,0.980370699500264,1,1,0,1,64,64,stop_early
,contact_push,2,64,calibrated_support_penalized,-1.300423359460368,1.9926523809549812,2.0614175188625525,3.3618408783229206,0.9795453918265533,0.9795453918265533,1,1,0,1,64,64,stop_early
,contact_push,2,64,calibrated_support_penalized_conservative_gate,-1.300423359460368,1.9926523809549812,2.0614175188625525,3.3618408783229206,0.9795453918265533,0.9795453918265533,1,1,0,1,64,64,stop_early
,contact_push,2,64,oracle,-1.300423359460368,2.0614175188625525,2.0614175188625525,3.3618408783229206,1.0,1.0,1,1,1,1,64,64,stop_early
,contact_push,2,64,oracle_value_shaped_upper,-1.300423359460368,2.057744971805476,2.0614175188625525,3.3618408783229206,0.9989075785588911,0.9989075785588911,1,1,1,1,64,64,stop_early
,contact_push,2,64,random,-1.300423359460368,0.6427043362651359,2.0614175188625525,3.3618408783229206,0.5779951419636635,0.5779951419636635,0,1,0,1,64,64,collect_pilot_labels
,contact_push,2,64,raw_ebm,-1.300423359460368,-1.300423359460368,2.0614175188625525,3.3618408783229206,0.0,0.0,0,1,1,1,64,64,collect_pilot_labels
,contact_push,2,64,support_penalized,-1.300423359460368,1.7479338296196198,2.0614175188625525,3.3618408783229206,0.906752371516371,0.906752371516371,0,1,0,1,64,64,block_high_n
,contact_push,2,64,support_penalized_conservative_gate,-1.300423359460368,1.2139372533511696,2.0614175188625525,3.3618408783229206,0.7479118446753628,0.7479118446753628,0,1,0,1,8,64,stop_early
,contact_push,2,64,value_shaped,-1.300423359460368,1.7615956238008,2.0614175188625525,3.3618408783229206,0.9108161552216828,0.9108161552216828,0,1,0,1,64,64,block_high_n
,contact_push,2,128,calibrated,-1.274102925755888,2.0021466239857966,2.086353406060131,3.360456331816019,0.9749418609380267,0.9749418609380267,1,1,0,1,128,128,stop_early
,contact_push,2,128,calibrated_support_penalized,-1.274102925755888,2.003020360111536,2.086353406060131,3.360456331816019,0.9752018661395426,0.9752018661395426,1,1,0,1,128,128,stop_early
,contact_push,2,128,calibrated_support_penalized_conservative_gate,-1.274102925755888,2.003020360111536,2.086353406060131,3.360456331816019,0.9752018661395426,0.9752018661395426,1,1,0,1,128,128,stop_early
,contact_push,2,128,oracle,-1.274102925755888,2.086353406060131,2.086353406060131,3.360456331816019,1.0,1.0,1,1,1,1,128,128,stop_early
,contact_push,2,128,oracle_value_shaped_upper,-1.274102925755888,2.0837880033271867,2.086353406060131,3.360456331816019,0.9992365909627643,0.9992365909627643,1,1,1,1,128,128,stop_early
,contact_push,2,128,random,-1.274102925755888,0.6427043362651359,2.086353406060131,3.360456331816019,0.5704008839136335,0.5704008839136335,0,1,0,1,128,128,collect_pilot_labels
,contact_push,2,128,raw_ebm,-1.274102925755888,-1.274102925755888,2.086353406060131,3.360456331816019,0.0,0.0,0,1,1,1,128,128,collect_pilot_labels
,contact_push,2,128,support_penalized,-1.274102925755888,1.7020621559176985,2.086353406060131,3.360456331816019,0.8856431352777738,0.8856431352777738,0,1,0,1,128,128,block_high_n
,contact_push,2,128,support_penalized_conservative_gate,-1.274102925755888,1.2139372533511696,2.086353406060131,3.360456331816019,0.7403875942534566,0.7403875942534566,0,1,0,1,8,128,stop_early
,contact_push,2,128,value_shaped,-1.274102925755888,1.7558644596156627,2.086353406060131,3.360456331816019,0.9016535512408015,0.9016535512408015,0,1,0,1,128,128,block_high_n
,contact_push,2,256,calibrated,-1.2649533630429417,1.999868501257455,2.1024640751478696,3.3674174381908113,0.9695328613771345,0.9695328613771345,1,1,0,1,256,256,stop_early
,contact_push,2,256,calibrated_support_penalized,-1.2649533630429417,2.0014875659935942,2.1024640751478696,3.3674174381908113,0.9700136644750149,0.9700136644750149,1,1,0,1,256,256,stop_early
,contact_push,2,256,calibrated_support_penalized_conservative_gate,-1.2649533630429417,2.003020360111536,2.1024640751478696,3.3674174381908113,0.9704688483499209,0.9704688483499209,1,1,0,1,128,256,stop_early
,contact_push,2,256,oracle,-1.2649533630429417,2.1024640751478696,2.1024640751478696,3.3674174381908113,1.0,1.0,1,1,1,1,256,256,stop_early
,contact_push,2,256,oracle_value_shaped_upper,-1.2649533630429417,2.1008209849344346,2.1024640751478696,3.3674174381908113,0.9995120622127805,0.9995120622127805,1,1,1,1,256,256,stop_early
,contact_push,2,256,random,-1.2649533630429417,0.6427043362651359,2.1024640751478696,3.3674174381908113,0.5665046684360557,0.5665046684360557,0,1,0,1,256,256,collect_pilot_labels
,contact_push,2,256,raw_ebm,-1.2649533630429417,-1.2649533630429417,2.1024640751478696,3.3674174381908113,0.0,0.0,0,1,1,1,256,256,collect_pilot_labels
,contact_push,2,256,support_penalized,-1.2649533630429417,1.632722509133227,2.1024640751478696,3.3674174381908113,0.8605039100032049,0.8605039100032049,0,1,0,1,256,256,block_high_n
,contact_push,2,256,support_penalized_conservative_gate,-1.2649533630429417,1.2139372533511696,2.1024640751478696,3.3674174381908113,0.7361399832050308,0.7361399832050308,0,1,0,1,8,256,stop_early
,contact_push,2,256,value_shaped,-1.2649533630429417,1.7682686873945022,2.1024640751478696,3.3674174381908113,0.9007561747577936,0.9007561747577936,0,1,0,1,256,256,block_high_n
,contact_push,2,512,calibrated,-1.2742730484685993,1.9863281170145293,2.113025532113072,3.3872985805816715,0.9625963250405914,0.9625963250405914,1,1,0,1,512,512,stop_early
,contact_push,2,512,calibrated_support_penalized,-1.2742730484685993,1.9872817889426222,2.113025532113072,3.3872985805816715,0.9628778685494985,0.9628778685494985,1,1,0,1,512,512,stop_early
,contact_push,2,512,calibrated_support_penalized_conservative_gate,-1.2742730484685993,2.003020360111536,2.113025532113072,3.3872985805816715,0.9675242174893699,0.9675242174893699,1,1,0,1,128,512,stop_early
,contact_push,2,512,oracle,-1.2742730484685993,2.113025532113072,2.113025532113072,3.3872985805816715,1.0,1.0,1,1,1,1,512,512,stop_early
,contact_push,2,512,oracle_value_shaped_upper,-1.2742730484685993,2.112106356432607,2.113025532113072,3.3872985805816715,0.9997286404907632,0.9997286404907632,1,1,1,1,512,512,stop_early
,contact_push,2,512,random,-1.2742730484685993,0.6427043362651359,2.113025532113072,3.3872985805816715,0.5659310329839743,0.5659310329839743,0,1,0,1,512,512,collect_pilot_labels
,contact_push,2,512,raw_ebm,-1.2742730484685993,-1.2742730484685993,2.113025532113072,3.3872985805816715,0.0,0.0,0,1,1,1,512,512,collect_pilot_labels
,contact_push,2,512,support_penalized,-1.2742730484685993,1.5560588217084326,2.113025532113072,3.3872985805816715,0.8355720060824999,0.8355720060824999,0,1,0,1,512,512,block_high_n
,contact_push,2,512,support_penalized_conservative_gate,-1.2742730484685993,1.2139372533511696,2.113025532113072,3.3872985805816715,0.734570703652729,0.734570703652729,0,1,0,1,8,512,stop_early
,contact_push,2,512,value_shaped,-1.2742730484685993,1.7878304042024205,2.113025532113072,3.3872985805816715,0.9039957298789973,0.9039957298789973,0,1,0,1,512,512,block_high_n
,contact_push,3,1,calibrated,0.6351217124642214,0.6351217124642212,0.635121712464221,-4.440892098500626e-16,1.0,1.0,1,1,1,1,1,1,stop_early
,contact_push,3,1,calibrated_support_penalized,0.6351217124642214,0.6351217124642208,0.635121712464221,-4.440892098500626e-16,1.0,1.0,1,1,1,1,1,1,stop_early
,contact_push,3,1,calibrated_support_penalized_conservative_gate,0.6351217124642214,0.6351217124642208,0.635121712464221,-4.440892098500626e-16,1.0,1.0,1,1,1,1,1,1,stop_early
,contact_push,3,1,oracle,0.6351217124642214,0.635121712464221,0.635121712464221,-4.440892098500626e-16,1.0,1.0,1,1,1,1,1,1,stop_early
,contact_push,3,1,oracle_value_shaped_upper,0.6351217124642214,0.6351217124642211,0.635121712464221,-4.440892098500626e-16,1.0,1.0,1,1,1,1,1,1,stop_early
,contact_push,3,1,random,0.6351217124642214,0.6351217124642211,0.635121712464221,-4.440892098500626e-16,1.0,1.0,1,1,1,1,1,1,collect_pilot_labels
,contact_push,3,1,raw_ebm,0.6351217124642214,0.6351217124642214,0.635121712464221,-4.440892098500626e-16,1.0,1.0,1,1,1,1,1,1,collect_pilot_labels
,contact_push,3,1,support_penalized,0.6351217124642214,0.635121712464219,0.635121712464221,-4.440892098500626e-16,1.0,1.0,1,1,1,1,1,1,stop_early
,contact_push,3,1,support_penalized_conservative_gate,0.6351217124642214,0.635121712464219,0.635121712464221,-4.440892098500626e-16,1.0,1.0,1,1,1,1,1,1,stop_early
,contact_push,3,1,value_shaped,0.6351217124642214,0.6351217124642211,0.635121712464221,-4.440892098500626e-16,1.0,1.0,1,1,1,1,1,1,stop_early
,contact_push,3,2,calibrated,0.23738292604447137,1.3106208135351094,1.3202978464471524,1.0829149204026811,0.9910639028701861,0.9910639028701861,1,1,1,1,2,2,stop_early
,contact_push,3,2,calibrated_support_penalized,0.23738292604447137,1.305086127862074,1.3202978464471524,1.0829149204026811,0.9859529882740724,0.9859529882740724,1,1,1,1,2,2,stop_early
,contact_push,3,2,calibrated_support_penalized_conservative_gate,0.23738292604447137,1.305086127862074,1.3202978464471524,1.0829149204026811,0.9859529882740724,0.9859529882740724,1,1,1,1,2,2,stop_early
,contact_push,3,2,oracle,0.23738292604447137,1.3202978464471524,1.3202978464471524,1.0829149204026811,1.0,1.0,1,1,1,1,2,2,stop_early
,contact_push,3,2,oracle_value_shaped_upper,0.23738292604447137,1.3179032313864374,1.3202978464471524,1.0829149204026811,0.9977887320457044,0.9977887320457044,1,1,1,1,2,2,stop_early
