ablation,value,seed,model,N,requested_N,gate_selected_N,conservative_high_N_gate,selected_energy,selected_score,selected_real_utility,success_rate,exact_expected_utility,mc_mean_utility,mc_ci_low,mc_ci_high,exact_law_abs_error,low_energy_tail_real_utility,low_energy_tail_invalid_rate,low_energy_tail_contact_failure_rate,low_energy_tail_support_distance,tail_rank_correlation,energy_utility_rank_correlation,invalid_action_rate,contact_failure_rate,support_distance,jerk_smoothness_penalty,contact_feasibility_penalty,oracle_minus_energy_gap,high_n_regret,marginal_utility_per_added_candidate,compute_latency_proxy,energy_evaluations,repair_recovery_ratio,repair_recovery_ratio_reported,recovery_ge_95,utility_not_degraded,tail_rank_improved,support_distance_reduced,deployment_gate,is_repair_model,utility_gain_over_raw
support_weight,2.0,0,support_penalized,512,512,512,0,-2.2255076514661907,2.2255076514661907,1.5371073953374692,0.9899376185327385,1.5371073953374692,1.5381894077826757,1.5024930769373446,1.5738857386280067,0.0010820124452064483,1.6893159500732673,0.03125,0.06475754199456313,0.07949037803614944,-0.17413003663003662,0.16927148456954302,0.010062338076244662,0.1511252195063748,0.05156089825852724,0.0019693212523145074,0.1511252195063748,0.5934830444906161,0.5934830444906161,0.0018025153095115965,512.0,512,0.8282198897965888,0.8282198897965888,0,1,0,1,block_high_n,1,2.8614166164063946
support_weight,4.0,0,support_penalized,512,512,512,0,-2.1285426185241167,2.1285426185241167,1.5985559489059715,0.9973371115401889,1.5985559489059715,1.5777179568367536,1.5395752908195695,1.6158606228539378,0.02083799206921788,1.770866418420036,0.03125,0.05636149069762934,0.06418701477982,-0.1286172161172161,0.7005988481198833,0.0026628884598056415,0.13152031560033783,0.04557247188310283,0.0034390781204127066,0.13152031560033783,0.5320344909221137,0.5320344909221137,0.0019225320157000775,512.0,512,0.8460058053367663,0.8460058053367663,0,1,0,1,block_high_n,1,2.9228651699748966
raw_reference,raw,1,raw_ebm,512,512,512,0,-3.104578009716466,3.104578009716466,-1.300497953185845,1.7146005539059726e-61,-1.300497953185845,-1.303051557650158,-1.3136119986683714,-1.2924911166319446,0.002553604464313075,-1.3793111402658587,1.0,1.1093523258153355,0.8193207227269195,0.23044871794871793,-0.3732070915252226,1.0,1.0689425609892593,0.8301285468977353,0.0022466274669813995,1.0689425609892593,3.4230848919710986,3.4230848919710986,-0.0038207464175057026,512.0,512,0.0,0.0,0,1,1,1,collect_pilot_labels,0,
oracle_reference,oracle,1,oracle,512,512,512,0,-2.122586938785254,2.122586938785254,2.122586938785254,1.0,2.122586938785254,2.121742375154413,2.119946052531976,2.12353869777685,0.0008445636308409554,2.05018269679955,0.0,0.00012120052536479283,0.05983464933946954,1.0,1.0,1.6934670590940555e-169,0.00010152109208032731,0.036970451124584,0.02410771130770647,0.00010152109208032731,-4.440892098500626e-16,-4.440892098500626e-16,0.00286496626212535,512.0,512,1.0,1.0,1,1,1,1,allow_high_n,1,
pilot_labels,16,1,calibrated,512,512,512,0,-2.09382228686054,2.09382228686054,1.9799228587416993,1.0,1.9799228587416993,1.996059120421879,1.9799726172761045,2.0121456235676534,0.016136261680179675,1.8835721915790145,0.0,0.0016257476220600696,0.07485113739474021,0.3321886446886447,0.9025853227606128,1.3440746247873197e-131,0.00014115374737413766,0.054813525709844726,0.012286102584351153,0.00014115374737413766,0.14266408004355435,0.14266408004355435,0.002586325480790282,512.0,512,0.9583229500448044,0.9583229500448044,1,1,1,1,allow_high_n,1,3.280420811927544
pilot_labels,64,1,calibrated,512,512,512,0,-1.9240664268409446,1.9240664268409446,1.9941842461042312,1.0,1.9941842461042312,1.9936575034681183,1.9839490229342458,2.0033659840019906,0.0005267426361128535,1.997434854305276,0.0,0.0001340848614629172,0.042814270454566664,0.19931318681318683,0.9593193722860007,1.2266265930488928e-218,0.00011780848462610258,0.012831528986782558,0.12544393141428997,0.00011780848462610258,0.12840269268102245,0.12840269268102245,0.002614179752982727,512.0,512,0.9624891883393855,0.9624891883393855,1,1,0,1,allow_high_n,1,3.294682199290076
pilot_labels,128,1,calibrated,512,512,512,0,-1.962896595680267,1.962896595680267,1.9863036468395658,1.0,1.9863036468395658,1.9857087203820207,1.973475163945795,1.9979422768182464,0.0005949264575451085,1.9855218885242747,0.0,0.0001261009500998116,0.046861335757565896,0.0951007326007326,0.9729037468025405,2.767065399455586e-210,0.00012020232244979869,0.02619661548333306,0.15382651876265657,0.00012020232244979869,0.13628329194568778,0.13628329194568778,0.002598787957543928,512.0,512,0.9601869961608773,0.9601869961608773,1,1,0,1,allow_high_n,1,3.2868016000254108
pilot_labels,256,1,calibrated,512,512,512,0,-1.9274378396127358,1.9274378396127358,2.021717963053668,1.0,2.021717963053668,2.0185208916148634,2.0092655315815744,2.0277762516481523,0.003197071438804766,1.9994223778460476,0.0,0.0001245179982332525,0.04110213810174897,0.22083333333333333,0.970439954652767,3.4376315157384974e-213,0.000111637729409157,0.011989919610839138,0.1331775550751475,0.000111637729409157,0.10086897573158549,0.10086897573158549,0.0026679565438995963,512.0,512,0.9705327273746042,0.9705327273746042,1,1,0,1,allow_high_n,1,3.322215916239513
pilot_labels,512,1,calibrated,512,512,512,0,-1.9762049338524958,1.9762049338524958,2.0169419316943458,1.0,2.0169419316943458,2.0222316774382723,2.0115776277600723,2.032885727116472,0.005289745743926488,1.9891323160363352,0.0,0.0001221859604968112,0.041261714461748714,0.2141025641025641,0.9703958935561259,4.237204656980412e-211,0.00010818385376554641,0.02121362454316881,0.1323232905062705,0.00010818385376554641,0.10564500709090785,0.10564500709090785,0.00265862835765092,512.0,512,0.9691374855065089,0.9691374855065089,1,1,0,1,allow_high_n,1,3.3174398848801907
support_weight,0.0,1,support_penalized,512,512,512,0,-3.104578009716466,3.104578009716466,-1.300497953185845,1.7146005539059726e-61,-1.300497953185845,-1.303051557650158,-1.3136119986683714,-1.2924911166319446,0.002553604464313075,-1.3793111402658587,1.0,1.1093523258153355,0.8193207227269195,0.23044871794871793,-0.3732070915252226,1.0,1.0689425609892593,0.8301285468977353,0.0022466274669813995,1.0689425609892593,3.4230848919710986,3.4230848919710986,-0.0038207464175057026,512.0,512,0.0,0.0,0,1,1,1,block_high_n,1,0.0
support_weight,0.5,1,support_penalized,512,512,512,0,-2.693075929458381,2.693075929458381,-1.3189103439172691,4.774449148661228e-50,-1.3189103439172691,-1.3261917841965307,-1.3390655062147905,-1.313318062178271,0.007281440279261586,-1.3284641723103818,1.0,1.0814382516720669,0.8039177650024818,0.18612637362637363,-0.33177257069908594,1.0,1.0780598521024594,0.809959793105512,0.002325298430607584,1.0780598521024594,3.4414972827025228,3.4414972827025228,-0.0038567081181530155,512.0,512,-0.005378888141106509,0.0,0,0,0,1,block_high_n,1,-0.0184123907314242
support_weight,1.0,1,support_penalized,512,512,512,0,-2.297228196211175,2.297228196211175,-0.8220377372180554,0.14674917460800305,-0.8220377372180554,-0.8707171690449207,-0.9850283842344321,-0.7564059538554093,0.048679431826865294,-1.047873138211149,0.90625,0.9819632040882089,0.7272256941802191,0.3842032967032967,-0.2592638770268237,0.8532508253919969,0.8906002277160231,0.6744468875215401,0.0023609322674374694,0.8906002277160231,2.944624676003309,2.944624676003309,-0.0028862538081936137,512.0,512,0.13977456915837108,0.13977456915837108,0,1,1,1,block_high_n,1,0.47846021596778954
support_weight,2.0,1,support_penalized,512,512,512,0,-2.178167448113228,2.178167448113228,1.604453206715853,0.9990395409415811,1.604453206715853,1.6027489055722737,1.5846254759894316,1.6208723351551158,0.0017043011435793343,1.7242625988637168,0.046875,0.03645144973246904,0.08417831067412246,-0.23768315018315017,0.20046653237513748,0.0009604590458899558,0.07478188604427247,0.07481781497219517,0.00828107285217038,0.07478188604427247,0.5181337320694006,0.5181337320694006,0.001852986316677301,512.0,512,0.8486354418832287,0.8486354418832287,0,1,0,1,block_high_n,1,2.9049511599016977
support_weight,4.0,1,support_penalized,512,512,512,0,-2.042103788990411,2.042103788990411,1.6764357342524672,0.9948537161913397,1.6764357342524672,1.6733712735529613,1.6494380761632714,1.6973044709426512,0.0030644606995058332,1.8355100932897304,0.015625,0.02224186190642668,0.0656203537003037,-0.2483058608058608,0.7234284400901541,0.005146283808659915,0.0657860036792748,0.061498165233257365,0.014076067391464404,0.0657860036792748,0.44615120453278645,0.44615120453278645,0.0019935771907722503,512.0,512,0.8696639964789534,0.8696639964789534,0,1,0,1,block_high_n,1,2.9769336874383123
raw_reference,raw,2,raw_ebm,512,512,512,0,-3.109793813296112,3.109793813296112,-1.4698622980333669,6.270563670248094e-64,-1.4698622980333669,-1.4612693509544272,-1.4794588990745627,-1.4430798028342917,0.00859294707893965,-1.4045601523513995,1.0,1.1236815066245331,0.8118731684381437,-0.17234432234432234,-0.37578293052055806,1.0,1.1615944535633593,0.8316595872603106,0.0013212592915195962,1.1615944535633593,3.5863076341318805,3.5863076341318805,-0.004064604627279308,512.0,512,0.0,0.0,0,1,1,1,collect_pilot_labels,0,
oracle_reference,oracle,2,oracle,512,512,512,0,-2.1164453360985136,2.1164453360985136,2.1164453360985136,1.0,2.1164453360985136,2.116605189960666,2.1158552923506777,2.1173550875706546,0.00015985386215255915,2.0471589698087715,0.0,0.00012838180095655705,0.0596670599134521,1.0,1.0,4.813966279471147e-167,0.00011263449480113281,0.043239233247874376,0.00971950560067281,0.00011263449480113281,0.0,0.0,0.0029399024706345213,512.0,512,1.0,1.0,1,1,1,1,allow_high_n,1,
pilot_labels,16,2,calibrated,512,512,512,0,-2.0779916603963313,2.0779916603963313,1.988322625958324,1.0,1.988322625958324,1.9901620552936974,1.9823491749998023,1.9979749355875924,0.0018394293353733993,1.9544629827688764,0.0,0.00029445964460590057,0.061085014960981114,0.1021062271062271,0.940597671258787,2.5772324619211504e-206,0.000160397770060426,0.039992367491432,0.17062126976184822,0.000160397770060426,0.1281227101401896,0.1281227101401896,0.0026896628023919634,512.0,512,0.9642744785972038,0.9642744785972038,1,1,1,1,allow_high_n,1,3.458184923991691
pilot_labels,64,2,calibrated,512,512,512,0,-1.8981812109980711,1.8981812109980711,2.0516414132476246,1.0,2.0516414132476246,2.0501583563502725,2.0445360666063643,2.0557806460941808,0.0014830568973520641,1.997190782305869,0.0,0.0002194984339151349,0.0460790840531755,0.08484432234432235,0.974230957367561,1.6264467006519976e-217,0.00010916513651975495,0.029322303760472096,0.0987174858718384,0.00010916513651975495,0.06480392285088898,0.06480392285088898,0.0028133323088163787,512.0,512,0.9819301829452297,0.9819301829452297,1,1,1,1,allow_high_n,1,3.5215037112809915
pilot_labels,128,2,calibrated,512,512,512,0,-1.9169643202332995,1.9169643202332995,1.966092747037139,1.0,1.966092747037139,1.9656642309173329,1.9533644921499842,1.9779639696846816,0.0004285161198060994,1.993905307471372,0.0,0.00023751554021878666,0.043869743632558696,0.07509157509157509,0.9737486032638988,3.924727603171409e-217,0.00011797876646038203,0.025214568172973757,0.134745432676849,0.00011797876646038203,0.1503525890613746,0.1503525890613746,0.002646245070124024,512.0,512,0.9580759364783915,0.9580759364783915,1,1,1,1,allow_high_n,1,3.435955045070506
pilot_labels,256,2,calibrated,512,512,512,0,-1.9346459475278246,1.9346459475278246,1.9951757836410897,1.0,1.9951757836410897,1.9939488815232562,1.985694141569253,2.0022036214772596,0.001226902117833495,1.9954277858337455,0.0,0.00023913126885358502,0.044298231688428474,0.17055860805860806,0.9703147848456848,1.3109051806038423e-215,0.0001366018802869348,0.025028215555167595,0.045482634381607066,0.0001366018802869348,0.12126955245742388,0.12126955245742388,0.002703047875991115,512.0,512,0.9661854015803697,0.9661854015803697,1,1,1,1,allow_high_n,1,3.4650380816744564
pilot_labels,512,2,calibrated,512,512,512,0,-1.9383426487519064,1.9383426487519064,2.0026847937547227,1.0,2.0026847937547227,1.9939848247883636,1.9844119817148085,2.0035576678619185,0.008699968966359162,1.992353063028392,0.0,0.00023204746481711403,0.04490907702971955,0.19981684981684983,0.9730714246734724,1.36166183238501e-212,0.00012479418480738057,0.025134813429051273,0.08262860662061142,0.00012479418480738057,0.11376054234379085,0.11376054234379085,0.0027177139113693047,512.0,512,0.9682792013543121,0.9682792013543121,1,1,1,1,allow_high_n,1,3.4725470917880896
support_weight,0.0,2,support_penalized,512,512,512,0,-3.109793813296112,3.109793813296112,-1.4698622980333669,6.270563670248094e-64,-1.4698622980333669,-1.4612693509544272,-1.4794588990745627,-1.4430798028342917,0.00859294707893965,-1.4045601523513995,1.0,1.1236815066245331,0.8118731684381437,-0.17234432234432234,-0.37578293052055806,1.0,1.1615944535633593,0.8316595872603106,0.0013212592915195962,1.1615944535633593,3.5863076341318805,3.5863076341318805,-0.004064604627279308,512.0,512,0.0,0.0,0,1,1,1,block_high_n,1,0.0
support_weight,0.5,2,support_penalized,512,512,512,0,-2.696857449448919,2.696857449448919,-1.509690591441236,1.2988585258787515e-52,-1.509690591441236,-1.5091069662875853,-1.524608168703596,-1.4936057638715747,0.0005836251536506243,-1.3843728086248204,1.0,1.1126137435966752,0.8076925361248404,-0.10966117216117216,-0.3360745443819022,1.0,1.1828268914514357,0.8179294851507587,0.0015641119933291418,1.1828268914514357,3.6261359275397496,3.6261359275397496,-0.004142394262841552,512.0,512,-0.011105654470021539,0.0,0,0,1,1,block_high_n,1,-0.039828293407869086
support_weight,1.0,2,support_penalized,512,512,512,0,-2.297560251210853,2.297560251210853,-0.25426020080475253,0.3881770487201889,-0.25426020080475253,-0.36225597480722627,-0.5306852681312553,-0.19382668148319732,0.10799577400247373,-1.1195855531784256,0.9375,1.0057542570143438,0.7413205766382976,-0.19546703296703297,-0.26333332626907613,0.611822951279811,0.7388002914996105,0.503452087528674,0.004063060792912226,0.7388002914996105,2.370705536903266,2.370705536903266,-0.0016903817811296706,512.0,512,0.33895644803568814,0.33895644803568814,0,1,0,1,block_high_n,1,1.2156020972286143
support_weight,2.0,2,support_penalized,512,512,512,0,-2.2135394849519425,2.2135394849519425,1.6578603168811712,1.0,1.6578603168811712,1.6444826386981284,1.6068078839319204,1.6821573934643363,0.013377678183042807,1.768698364132991,0.0,0.03379481927732091,0.08327441625202261,-0.037637362637362635,0.19192414338817315,2.770664225402594e-34,0.09592997783096288,0.041146129225755224,0.010585443495511493,0.09592997783096288,0.4585850192173424,0.4585850192173424,0.002044228604975649,512.0,512,0.8721289231149995,0.8721289231149995,0,1,1,1,block_high_n,1,3.1277226149145383
support_weight,4.0,2,support_penalized,512,512,512,0,-2.1439312196428446,2.1439312196428446,1.7734689553740932,1.0,1.7734689553740932,1.7841252987246456,1.7507637777965093,1.817486819652782,0.010656343350552433,1.8462410942748313,0.0,0.031680920429819626,0.06391941151368594,0.06996336996336996,0.7079267157932773,7.757963795319594e-47,0.05670867050897495,0.02880232429614563,0.015371037761162214,0.05670867050897495,0.3429763807244204,0.3429763807244204,0.0022700267270321373,512.0,512,0.904365041788323,0.904365041788323,0,1,1,1,allow_high_n,1,3.24333125340746
raw_reference,raw,3,raw_ebm,512,512,512,0,-3.1075367292090292,3.1075367292090292,-1.4130760041748252,6.373124908808203e-65,-1.4130760041748252,-1.4094491756982586,-1.4238735323360248,-1.3950248190604924,0.0036268284765665904,-1.4102193850849691,1.0,1.1247971342655765,0.8141133363549651,-0.015613553113553114,-0.384163403421361,1.0,1.130073798180999,0.8336894057649927,0.0004514796213338718,1.130073798180999,3.5342583369429956,3.5342583369429956,-0.003989107980080293,512.0,512,0.0,0.0,0,1,1,1,collect_pilot_labels,0,
oracle_reference,oracle,3,oracle,512,512,512,0,-2.1211823327681705,2.1211823327681705,2.1211823327681705,1.0,2.1211823327681705,2.119820393570855,2.11750952798913,2.12213125915258,0.0013619391973156425,2.037676113791404,0.0,0.00012110761460545219,0.06431716103401067,1.0,1.0,1.146265138993411e-171,9.80342927101675e-05,0.027830702487203186,0.03926435240149036,9.80342927101675e-05,0.0,0.0,0.0029137403342614945,512.0,512,1.0,1.0,1,1,1,1,allow_high_n,1,
pilot_labels,16,3,calibrated,512,512,512,0,-1.8889505397321513,1.8889505397321513,1.989828551950017,1.0,1.989828551950017,1.9923874608025052,1.9799607756515647,2.004814145953446,0.0025589088524882175,1.9272548934416331,0.0,0.00018042088569617424,0.07241812649373588,0.14047619047619048,0.9361647428045242,8.469291345399198e-199,0.000157058231867139,0.034244214602692016,0.18045463450628024,0.000157058231867139,0.13135378081815352,0.13135378081815352,0.0026571899811010384,512.0,512,0.962834131437101,0.962834131437101,1,1,1,1,allow_high_n,1,3.402904556124842
pilot_labels,64,3,calibrated,512,512,512,0,-1.93125914321829,1.93125914321829,1.883760291114769,1.0,1.883760291114769,1.8955077090948491,1.8835223678778445,1.9074930503118537,0.011747417980080055,1.9643450745742739,0.0,0.0001377425553312127,0.057668829363455465,0.13992673992673993,0.9603667852843752,7.28901894187355e-205,0.00012768567693502246,0.032491749107521575,0.13510377422890363,0.00012768567693502246,0.23742204165340142,0.23742204165340142,0.002450025409157195,512.0,512,0.9328226691377737,0.9328226691377737,0,1,1,1,allow_high_n,1,3.2968362952895944
pilot_labels,128,3,calibrated,512,512,512,0,-1.9946741321435992,1.9946741321435992,2.0493281901577847,1.0,2.0493281901577847,2.044195649657742,2.0311769654298706,2.0572143338856135,0.005132540500042637,1.9591948933390828,0.0,0.00016152187526496782,0.04786761308443281,0.3557692307692308,0.963572393977862,2.5232550697739387e-210,0.00011229406891747934,0.018754539594617252,0.06058727736331117,0.00011229406891747934,0.07185414261038581,0.07185414261038581,0.0027734002119755847,512.0,512,0.9796692443618773,0.9796692443618773,1,1,1,1,allow_high_n,1,3.46240419433261
pilot_labels,256,3,calibrated,512,512,512,0,-1.9171223626853668,1.9171223626853668,2.062089853047589,1.0,2.062089853047589,2.0680159016176134,2.058428751682902,2.077603051552325,0.005926048570024545,1.9849941178663668,0.0,0.00014305699423750043,0.04904069026632334,0.3668040293040293,0.9742944032274472,1.7980365739825147e-211,0.00012040515170752886,0.020275059355250702,0.1292119014654534,0.00012040515170752886,0.059092479720581625,0.059092479720581625,0.0027983253348072335,512.0,512,0.9832800904498412,0.9832800904498412,1,1,1,1,allow_high_n,1,3.475165857222414
pilot_labels,512,3,calibrated,512,512,512,0,-1.9049655606819853,1.9049655606819853,2.0732182920618456,1.0,2.0732182920618456,2.075428318885103,2.066673054458189,2.084183583312017,0.0022100268232572162,1.9856938166676459,0.0,0.00014104858930673585,0.04361200365851646,0.3516941391941392,0.9724595363763328,3.223021305896631e-212,0.0001128928242366332,0.018149793012714126,0.09845886367657775,0.0001128928242366332,0.04796404070632487,0.04796404070632487,0.0028200605672569538,512.0,512,0.9864288243434373,0.9864288243434373,1,1,1,1,allow_high_n,1,3.4862942962366708
support_weight,0.0,3,support_penalized,512,512,512,0,-3.1075367292090292,3.1075367292090292,-1.4130760041748252,6.373124908808203e-65,-1.4130760041748252,-1.4094491756982586,-1.4238735323360248,-1.3950248190604924,0.0036268284765665904,-1.4102193850849691,1.0,1.1247971342655765,0.8141133363549651,-0.015613553113553114,-0.384163403421361,1.0,1.130073798180999,0.8336894057649927,0.0004514796213338718,1.130073798180999,3.5342583369429956,3.5342583369429956,-0.003989107980080293,512.0,512,0.0,0.0,0,1,1,1,block_high_n,1,0.0
support_weight,0.5,3,support_penalized,512,512,512,0,-2.694201001154921,2.694201001154921,-1.332625660998164,7.31666711622771e-52,-1.332625660998164,-1.3208102118316136,-1.3341279043352805,-1.3074925193279467,0.011815449166550307,-1.3696501159549266,1.0,1.1028300886069873,0.8064518245320285,-0.029487179487179487,-0.3474991337454621,1.0,1.0857654306303055,0.8173153593150881,0.0004561526696958821,1.0857654306303055,3.4538079937663344,3.4538079937663344,-0.0038319784035633774,512.0,512,0.02276300584361013,0.02276300584361013,0,1,0,1,block_high_n,1,0.08045034317666122
support_weight,1.0,3,support_penalized,512,512,512,0,-2.3025172079962184,2.3025172079962184,-0.2782269681543893,0.3219063399948802,-0.2782269681543893,-0.3577205176186124,-0.5139395370250052,-0.20150149821221963,0.0794935494642231,-1.0940844203229205,0.921875,1.0026163920338003,0.7354220400998182,0.10828754578754579,-0.2825184867195497,0.6780936600051198,0.7140699320716539,0.553054683651903,0.0017768807206460602,0.7140699320716539,2.3994093009225597,2.3994093009225597,-0.00177260595660288,512.0,512,0.3210996276525838,0.3210996276525838,0,1,1,1,block_high_n,1,1.134849036020436
support_weight,2.0,3,support_penalized,512,512,512,0,-2.217079941912625,2.217079941912625,1.717599994631617,0.9997507572929645,1.717599994631617,1.7222263459140321,1.6978438632754167,1.7466088285526475,0.004626351282415175,1.750391744897254,0.015625,0.030647491388864766,0.08513098830533336,-0.251510989010989,0.16402007803178492,0.0002492427070355512,0.06619365254145604,0.04407779658046132,0.009826871580978652,0.06619365254145604,0.40358233813655353,0.40358233813655353,0.0021254935800885384,512.0,512,0.8858084781415165,0.8858084781415165,0,1,0,1,block_high_n,1,3.130675998806442
support_weight,4.0,3,support_penalized,512,512,512,0,-2.1364232576292386,2.1364232576292386,1.7288167027249959,0.999873127388238,1.7288167027249959,1.7347069430515027,1.7091947122123399,1.7602191738906656,0.005890240326506868,1.8163527468480016,0.015625,0.02758724123390772,0.06942156634814933,0.0288003663003663,0.7091322301789306,0.00012687261176204395,0.07294014498770533,0.03700598648202205,0.01337083889567237,0.07294014498770533,0.3923656300431746,0.3923656300431746,0.002147401213083419,512.0,512,0.888982187311594,0.888982187311594,0,1,1,1,allow_high_n,1,3.141892706899821
