seed,model,N,requested_N,gate_selected_N,conservative_high_N_gate,selected_energy,selected_score,selected_real_utility,success_rate,exact_expected_utility,mc_mean_utility,mc_ci_low,mc_ci_high,exact_law_abs_error,low_energy_tail_real_utility,low_energy_tail_invalid_rate,low_energy_tail_contact_failure_rate,low_energy_tail_support_distance,tail_rank_correlation,energy_utility_rank_correlation,invalid_action_rate,contact_failure_rate,support_distance,jerk_smoothness_penalty,contact_feasibility_penalty,oracle_minus_energy_gap,high_n_regret,marginal_utility_per_added_candidate,compute_latency_proxy,energy_evaluations,repair_recovery_ratio,repair_recovery_ratio_reported,recovery_ge_95,utility_not_degraded,tail_rank_improved,support_distance_reduced,deployment_gate,task,learned_model,is_repair_model,source_repair_model
1,support_penalized,16,16,16,0,-16.22284542198065,16.22284542198065,-0.9263067204570734,0.12263854830578519,-0.9263067204570734,-0.9029164315645545,-1.0147305181266553,-0.7911023450024537,0.02339028889251893,-1.1213681065581589,0.9166666666666666,0.8160801215685479,0.8495556837064232,-0.01816332067281606,-0.1613802004412335,0.8461951888811792,0.7474231003626632,0.7979034408564354,0.0028253559413212105,0.7474231003626632,2.492928936836993,2.492928936836993,-0.03997349386305772,16.0,16,0.022284619529407464,0.022284619529407464,0,1,1,1,block_high_n,multimodal,numpy_ibc_linear_feature_ebm,1,
1,support_penalized,32,32,32,0,-19.70231857843919,19.70231857843919,-1.1165121864031402,0.059184223868488456,-1.1165121864031402,-1.1552963582118947,-1.2284202503587696,-1.0821724660650198,0.038784171808754486,-1.154780627356733,0.9375,0.827876326354565,0.8585229094886409,-0.01575091575091575,-0.1613802004412335,0.9218616434796449,0.8125543802541844,0.8486981291501798,0.0013742692979562632,0.8125543802541844,2.739022785264675,2.739022785264675,-0.011887841621629175,32.0,32,0.023558062551522863,0.023558062551522863,0,1,0,1,block_high_n,multimodal,numpy_ibc_linear_feature_ebm,1,
1,support_penalized,64,64,64,0,-21.453727587960977,21.453727587960977,-1.2259535978328961,0.020164065879047927,-1.2259535978328961,-1.2257775712441912,-1.2788708579700516,-1.1726842845183307,0.00017602658870496946,-1.154780627356733,0.9375,0.827876326354565,0.8585229094886409,-0.01575091575091575,-0.1613802004412335,0.9717052506167336,0.8482128263464279,0.878043090370484,0.0006773428206232059,0.8482128263464279,2.8800334703316612,2.8800334703316612,-0.003420044107179873,64.0,64,0.01731569032110498,0.01731569032110498,0,1,0,1,block_high_n,multimodal,numpy_ibc_linear_feature_ebm,1,
1,support_penalized,128,128,128,0,-22.40349555267121,22.40349555267121,-1.2710057629464382,0.0027108293485994077,-1.2710057629464382,-1.2677604034211698,-1.3038433017809645,-1.231677505061375,0.0032453595252683876,-1.154780627356733,0.9375,0.827876326354565,0.8585229094886409,-0.01575091575091575,-0.1613802004412335,0.9958094837646077,0.8620656759814993,0.8895916237678292,0.00036983879466615703,0.8620656759814993,2.9429445303816495,2.9429445303816495,-0.0007039400798990944,128.0,128,0.010854355012886379,0.010854355012886379,0,1,0,1,block_high_n,multimodal,numpy_ibc_linear_feature_ebm,1,
1,support_penalized,256,256,256,0,-22.900590955963153,22.900590955963153,-1.2703550319338928,4.357111386682345e-05,-1.2703550319338928,-1.2837205782461187,-1.3080573110832407,-1.2593838454089967,0.013365546312225973,-1.154780627356733,0.9375,0.827876326354565,0.8585229094886409,-0.01575091575091575,-0.1613802004412335,0.9999164816196703,0.8605586167983071,0.887888551291997,0.00024207449792943298,0.8605586167983071,2.952569942878393,2.952569942878393,5.08383603551113e-06,256.0,256,0.013452902179006673,0.013452902179006673,0,1,0,1,block_high_n,multimodal,numpy_ibc_linear_feature_ebm,1,
1,support_penalized,512,512,512,0,-23.15237067420158,23.15237067420158,-1.24261042639578,8.914803998999106e-09,-1.24261042639578,-1.2507588740114868,-1.2718622871330165,-1.229655460889957,0.008148447615706766,-1.154780627356733,0.9375,0.827876326354565,0.8585229094886409,-0.01575091575091575,-0.1613802004412335,0.9999999730767402,0.8463932313545031,0.8787449808889597,0.00019381001040342215,0.8463932313545031,2.9303878584951484,2.9303878584951484,0.00010837736538325295,512.0,512,0.020651679505567483,0.020651679505567483,0,1,0,1,block_high_n,multimodal,numpy_ibc_linear_feature_ebm,1,
1,calibrated_support_penalized,1,1,1,0,0.4980313830765221,-0.4980313830765221,0.39169806061945156,0.4218750000000008,0.39169806061945156,0.412204131744467,0.3028936050224164,0.5215146584665177,0.020506071125015457,0.3916980606194514,0.21940104166666666,0.18499771453743205,0.4413466964193555,0.9903489608389371,0.9903489608389371,0.21940104166666627,0.18499771453743197,0.4413466964193554,0.17474587458051116,0.18499771453743197,-1.1102230246251565e-16,-1.1102230246251565e-16,1.6653345369377348e-16,1.0,1,1.0,1.0,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
1,calibrated_support_penalized,2,2,2,0,-0.3844229963204516,0.3844229963204516,0.9412348775407058,0.6633648342556434,0.9412348775407058,0.917419824903137,0.8417165037565304,0.9931231460497436,0.02381505263756878,1.2004669098096488,0.013020833333333334,0.0027334238238901215,0.18063676739548587,0.9806243250093672,0.9903489608389371,0.06266148885091091,0.04551889128506853,0.2628302001166607,0.1577227361151887,0.04551889128506853,0.008574509480981485,0.008574509480981485,0.5495368169212542,2.0,2,0.988607520958737,0.988607520958737,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
1,calibrated_support_penalized,4,4,4,0,-0.8666239623319452,0.8666239623319452,1.2844604214685478,0.8825305353531788,1.2844604214685478,1.251678363146839,1.2091123154102348,1.294244410883443,0.032782058321708885,1.4373759969493118,0.005208333333333333,0.0016034268188544988,0.11989629038747551,0.9460155216845817,0.9903489608389371,0.01268376058982897,0.004688678523702755,0.15965477893156965,0.13342807186794364,0.004688678523702755,0.004045247483972947,0.004045247483972947,0.171612771963921,4.0,4,0.9972708283785947,0.9972708283785947,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
1,calibrated_support_penalized,8,8,8,0,-1.0881636549702212,1.0881636549702212,1.4635384528629074,0.9823251102955337,1.4635384528629074,1.4551067285930714,1.4326051045561585,1.4776083526299844,0.00843172426983596,1.5508065238612996,0.0,0.0011614480675807188,0.08408537881063434,0.9203774787727532,0.9903489608389371,0.00552725477045029,0.0014967741928222002,0.10944260324010582,0.10959366268190679,0.0014967741928222002,0.004290064686836459,0.004290064686836459,0.04476950784858991,8.0,8,0.9979660906928317,0.9979660906928317,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
1,calibrated_support_penalized,16,16,16,0,-1.2202754311309667,1.2202754311309667,1.5619000595289227,0.9979933504326997,1.5619000595289227,1.5630176810777652,1.5505092907232603,1.57552607143227,0.001117621548842429,1.6158968922087167,0.0,0.0003185553901617984,0.06129208182066934,0.888415626695605,0.9903489608389371,0.0018381076886728456,0.0009355562081724232,0.07915708371157482,0.08427292522084245,0.0009355562081724232,0.004722156850996528,0.004722156850996528,0.012295200833251918,16.0,16,0.9981479915797069,0.9981479915797069,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
1,calibrated_support_penalized,32,32,32,0,-1.3121443494442966,1.3121443494442966,1.6183079440089265,0.9997620622975782,1.6183079440089265,1.6201554809089953,1.612419770528399,1.6278911912895917,0.0018475369000687802,1.6401777192901257,0.0,0.00045582152663316007,0.051854075659734045,0.7512820512820513,0.9903489608389371,0.0002378964809755215,0.0005249878208842022,0.058468411495223735,0.06093028923877577,0.0005249878208842022,0.004202654852608401,0.004202654852608401,0.003525492780000236,32.0,32,0.998501783749743,0.998501783749743,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
1,calibrated_support_penalized,64,64,64,0,-1.3796663697253995,1.3796663697253995,1.650062158981782,0.9999969071185739,1.650062158981782,1.6495303915962198,1.6450859634820594,1.6539748197103803,0.0005317673855622651,1.6401777192901257,0.0,0.00045582152663316007,0.051854075659734045,0.7512820512820513,0.9903489608389371,3.09288142178584e-06,0.00026624829534372475,0.04400657445655764,0.046083481823984446,0.00026624829534372475,0.00401771351698299,0.00401771351698299,0.0009923192179017368,64.0,64,0.9986291325866189,0.9986291325866189,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
1,calibrated_support_penalized,128,128,128,0,-1.4303922055834442,1.4303922055834442,1.6674932340669724,0.9999999996508182,1.6674932340669724,1.6674081957692608,1.6648186589669898,1.6699977325715318,8.503829771155935e-05,1.6401777192901257,0.0,0.00045582152663316007,0.051854075659734045,0.7512820512820513,0.9903489608389371,3.4918182135340073e-10,0.00011479878546316503,0.03423509601712826,0.03722345273997162,0.00011479878546316503,0.004445533368238941,0.004445533368238941,0.00027236054820609784,128.0,128,0.9985058230199574,0.9985058230199574,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
1,calibrated_support_penalized,256,256,256,0,-1.467912356620192,1.467912356620192,1.6780018895805198,1.0,1.6780018895805198,1.679027806866918,1.6773855273576006,1.6806700863762354,0.0010259172863982258,1.6401777192901257,0.0,0.00045582152663316007,0.051854075659734045,0.7512820512820513,0.9903489608389371,2.495537855214258e-18,4.402433367060818e-05,0.02816358158622361,0.02746296729903813,4.402433367060818e-05,0.004213021363980607,0.004213021363980607,8.20988711995891e-05,256.0,256,0.9985922961758389,0.9985922961758389,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
1,calibrated_support_penalized,512,512,512,0,-1.4949144491497335,1.4949144491497335,1.6848974257061209,1.0,1.6848974257061209,1.6851027724330516,1.6839256511333733,1.68627989373273,0.00020534672693073297,1.6401777192901257,0.0,0.00045582152663316007,0.051854075659734045,0.7512820512820513,0.9903489608389371,6.439814180519886e-35,3.256607042772003e-05,0.024385162643573516,0.017055245644623497,3.256607042772003e-05,0.0028800063932477027,0.0028800063932477027,2.6935687990629377e-05,512.0,512,0.9990374893835081,0.9990374893835081,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
1,oracle_value_shaped_upper,1,1,1,0,0.24038480882344476,-0.24038480882344476,0.39169806061945156,0.42187500000000044,0.39169806061945156,0.412204131744467,0.3028936050224164,0.5215146584665177,0.020506071125015457,0.3916980606194514,0.21940104166666666,0.18499771453743205,0.4413466964193555,0.9965684399365065,0.9965684399365065,0.2194010416666667,0.18499771453743208,0.44134669641935537,0.17474587458051144,0.18499771453743208,-1.1102230246251565e-16,-1.1102230246251565e-16,1.6653345369377348e-16,1.0,1,1.0,1.0,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
1,oracle_value_shaped_upper,2,2,2,0,-0.6444769335743551,0.6444769335743551,0.9484463873194136,0.6633648342556429,0.9484463873194136,0.9215215912457954,0.8473292601527795,0.9957139223388112,0.026924796073618196,1.2010367854436328,0.013020833333333334,0.0025205932191409842,0.1813002989988829,0.9820128506772371,0.9965684399365065,0.05560768975151921,0.039448673177161955,0.26705611800837226,0.15184395797625985,0.039448673177161955,0.001362999702273715,0.001362999702273715,0.556748326699962,2.0,2,0.9981890572777552,0.9981890572777552,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
1,oracle_value_shaped_upper,4,4,4,0,-1.119876873683419,1.119876873683419,1.285801925973018,0.8826940838843271,1.285801925973018,1.2558152267601554,1.2153905254891673,1.2962399280311436,0.029986699212862566,1.439030065906956,0.005208333333333333,0.0013720986519454052,0.1213444110462521,0.9617118358143162,0.9965684399365065,0.011377068369952715,0.0037640978407493093,0.16164520743078079,0.11355208334057373,0.0037640978407493093,0.00270374297950271,0.00270374297950271,0.16867776932680223,4.0,4,0.9981758894504063,0.9981758894504063,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
1,oracle_value_shaped_upper,8,8,8,0,-1.3493350374385116,1.3493350374385116,1.464612218656366,0.9826952974334606,1.464612218656366,1.454691625703391,1.432069019033119,1.4773142323736632,0.009920592952974872,1.5540799250678408,0.0,0.0006103393059316557,0.08697646674301891,0.9626539484035482,0.9965684399365065,0.005167203647747762,0.001290580585701473,0.11128853279095416,0.08484029636545054,0.001290580585701473,0.0032162988933779335,0.0032162988933779335,0.04470257317083698,8.0,8,0.9984751604622774,0.9984751604622774,1,1,1,1,stop_early,multimodal,numpy_ibc_linear_feature_ebm,1,
